Handle,Max Rating_x,Result,Max Rating_y,Solved Problems,Problem Count
Desh01,1770,Yes,1770,"{(1352, 'E'), (1486, 'C1'), (1512, 'G'), (1833, 'F'), (1676, 'H2'), (1851, 'E'), (1810, 'D'), (1791, 'F'), (1857, 'F'), (1760, 'F'), (455, 'A'), (1861, 'C'), (1731, 'C'), (356, 'A'), (1840, 'E'), (1680, 'C'), (1869, 'D1'), (1690, 'E'), (1822, 'E'), (1742, 'F'), (1722, 'F'), (339, 'D'), (1801, 'A'), (1742, 'G'), (1811, 'E'), (1833, 'E'), (1688, 'D'), (907, 'C'), (1857, 'E'), (1864, 'D'), (1621, 'B'), (1732, 'D1'), (1829, 'H'), (1873, 'H'), (1352, 'F'), (1688, 'C'), (1631, 'C'), (1811, 'D'), (1787, 'C'), (1702, 'E'), (1879, 'D'), (1843, 'E'), (1526, 'C2'), (1526, 'C1'), (409, 'H'), (1842, 'C'), (1744, 'E1'), (1829, 'G'), (1873, 'G'), (1858, 'B')}",50
shivamshekhar010,1993,Yes,1993,"{(1469, 'D'), (1326, 'D1'), (439, 'D'), (1735, 'D'), (446, 'A'), (1711, 'C'), (1777, 'C'), (1856, 'C'), (1673, 'C'), (1644, 'D'), (1732, 'D1'), (1792, 'C'), (1753, 'A2'), (431, 'C'), (1690, 'F'), (1529, 'D'), (1858, 'B'), (1618, 'E'), (1810, 'D'), (1586, 'C'), (1665, 'C'), (580, 'C'), (1797, 'C'), (1775, 'C'), (1469, 'C'), (1675, 'E'), (1862, 'E'), (1869, 'D1'), (1690, 'E'), (1799, 'C'), (1658, 'C'), (518, 'C'), (1737, 'C'), (1774, 'D'), (1695, 'C'), (1631, 'C'), (1699, 'C'), (1670, 'D'), (1778, 'C'), (1661, 'C'), (1738, 'C'), (1709, 'D'), (1698, 'D'), (1621, 'C'), (1676, 'H2'), (1774, 'B'), (1861, 'C'), (1623, 'C'), (1689, 'C'), (1515, 'D'), (1287, 'B'), (991, 'C'), (1651, 'C'), (1616, 'C'), (621, 'C'), (1598, 'D'), (1743, 'D'), (1798, 'D'), (1872, 'E'), (1864, 'D'), (1621, 'B'), (1753, 'B'), (1523, 'C'), (845, 'C'), (1604, 'D'), (1694, 'D'), (1826, 'D'), (118, 'D'), (1646, 'C'), (466, 'C'), (1857, 'F'), (985, 'C'), (1684, 'D'), (1792, 'D'), (1625, 'C'), (1857, 'E'), (1798, 'C'), (1809, 'C'), (1787, 'C'), (1626, 'C'), (1879, 'D'), (1520, 'F1'), (550, 'A')}",83
ShadowRainger,1708,Yes,1708,"{(1731, 'D'), (1759, 'E'), (1851, 'E'), (1791, 'F'), (1804, 'C'), (455, 'A'), (576, 'A'), (580, 'C'), (297, 'B'), (977, 'E'), (1742, 'F'), (1799, 'C'), (409, 'B'), (1850, 'G'), (1, 'B'), (1767, 'D'), (550, 'C'), (1722, 'E'), (1807, 'F'), (559, 'A'), (977, 'F'), (550, 'A'), (1740, 'D')}",23
pretodf,1708,Yes,1708,"{(1731, 'D'), (1475, 'E'), (340, 'D'), (7, 'B'), (1292, 'B'), (1735, 'D'), (978, 'D'), (191, 'A'), (1760, 'F'), (991, 'D'), (763, 'A'), (446, 'A'), (1579, 'E2'), (1084, 'C'), (1139, 'C'), (743, 'C'), (822, 'C'), (798, 'C'), (1632, 'C'), (371, 'C'), (1777, 'C'), (1671, 'D'), (1365, 'D'), (1209, 'C'), (1547, 'E'), (1325, 'D'), (1543, 'D1'), (1722, 'F'), (364, 'A'), (1779, 'C'), (839, 'C'), (1673, 'C'), (916, 'C'), (1739, 'C'), (960, 'C'), (1288, 'C'), (493, 'D'), (1105, 'C'), (1644, 'D'), (1765, 'D'), (1579, 'F'), (746, 'D'), (231, 'C'), (735, 'D'), (1792, 'C'), (1263, 'D'), (1310, 'A'), (670, 'D2'), (630, 'Q'), (1818, 'C'), (1796, 'C'), (1767, 'D'), (777, 'C'), (1228, 'C'), (812, 'C'), (922, 'C'), (1622, 'C'), (616, 'C'), (1567, 'C'), (4, 'D'), (1722, 'E'), (761, 'C'), (431, 'C'), (1843, 'E'), (1807, 'F'), (1490, 'F'), (1690, 'F'), (1338, 'A'), (977, 'F'), (1603, 'B'), (935, 'C'), (2, 'A'), (453, 'A'), (1080, 'C'), (1814, 'B'), (1368, 'D'), (1858, 'B'), (1795, 'D'), (1744, 'E1'), (1106, 'D'), (1512, 'G'), (939, 'C'), (1607, 'E'), (1618, 'E'), (1678, 'D'), (1810, 'D'), (1344, 'A'), (831, 'C'), (1665, 'C'), (171, 'F'), (1731, 'C'), (1725, 'G'), (1775, 'C'), (1612, 'D'), (1675, 'E'), (701, 'C'), (1741, 'E'), (1614, 'C'), (835, 'C'), (1680, 'C'), (1658, 'D1'), (1385, 'D'), (1690, 'E'), (716, 'C'), (1550, 'C'), (977, 'E'), (978, 'F'), (1658, 'C'), (1748, 'C'), (980, 'C'), (1814, 'C'), (1059, 'C'), (1114, 'C'), (940, 'D'), (1629, 'D'), (1006, 'D'), (1542, 'B'), (467, 'C'), (1301, 'C'), (1151, 'D'), (1267, 'E'), (1695, 'C'), (1538, 'D'), (982, 'C'), (1268, 'A'), (1182, 'C'), (821, 'C'), (1699, 'C'), (931, 'C'), (1203, 'E'), (630, 'G'), (1681, 'D'), (1514, 'C'), (746, 'C'), (1324, 'E'), (1659, 'C'), (1569, 'C'), (1778, 'C'), (1295, 'B'), (1527, 'C'), (1165, 'E'), (1661, 'C'), (814, 'C'), (1738, 'C'), (959, 'C'), (1693, 'B'), (1782, 'C'), (1709, 'D'), (1440, 'C1'), (1759, 'E'), (1025, 'C'), (919, 'D'), (1051, 'D'), (864, 'D'), (1833, 'F'), (1185, 'D'), (1676, 'H2'), (1542, 'C'), (1349, 'A'), (1217, 'B'), (1660, 'F1'), (1795, 'C'), (1630, 'A'), (689, 'B'), (1623, 'C'), (1610, 'C'), (1689, 'C'), (1678, 'C'), (1660, 'E'), (1760, 'G'), (1660, 'D'), (1253, 'D'), (1348, 'C'), (1575, 'J'), (332, 'B'), (1037, 'D'), (1817, 'A'), (1519, 'D'), (991, 'C'), (1279, 'D'), (1041, 'D'), (339, 'D'), (1611, 'E1'), (1651, 'C'), (1849, 'D'), (1255, 'C'), (1334, 'C'), (1611, 'D'), (1598, 'D'), (1215, 'D'), (898, 'D'), (1593, 'E'), (349, 'B'), (1872, 'E'), (887, 'C'), (1566, 'D2'), (1528, 'A'), (1304, 'C'), (690, 'C2'), (348, 'A'), (1236, 'B'), (940, 'C'), (690, 'B1'), (689, 'C'), (1061, 'C'), (1373, 'D'), (1140, 'C'), (900, 'C'), (1789, 'C'), (1166, 'C'), (1826, 'D'), (630, 'K'), (765, 'D'), (1526, 'C2'), (1176, 'E'), (118, 'D'), (1842, 'C'), (1153, 'C'), (1646, 'C'), (1538, 'F'), (1485, 'C'), (1702, 'E'), (785, 'C'), (1776, 'L'), (255, 'C'), (466, 'C'), (1511, 'D'), (1506, 'E'), (1551, 'C'), (888, 'D'), (1389, 'B'), (954, 'D'), (1772, 'E'), (1791, 'F'), (1209, 'D'), (1714, 'G'), (1703, 'G'), (1436, 'C'), (518, 'D'), (1779, 'D'), (813, 'C'), (1840, 'E'), (1006, 'E'), (1512, 'E'), (11, 'B'), (156, 'B'), (1684, 'D'), (1312, 'D'), (1557, 'C'), (1742, 'F'), (1706, 'D1'), (1700, 'C'), (1792, 'D'), (1253, 'C'), (1715, 'C'), (1625, 'C'), (1398, 'C'), (1836, 'C'), (107, 'B'), (1041, 'C'), (1028, 'C'), (1062, 'B'), (1829, 'H'), (1702, 'F'), (1, 'B'), (761, 'D'), (1783, 'C'), (1849, 'C'), (1754, 'D'), (1215, 'C'), (1800, 'E2'), (75, 'C'), (1688, 'C'), (1186, 'D'), (1619, 'E'), (1492, 'C'), (1714, 'D'), (246, 'D'), (1241, 'C'), (486, 'C'), (1879, 'D'), (979, 'C'), (1526, 'C1'), (939, 'D'), (331, 'B1'), (1111, 'C'), (1399, 'D'), (915, 'C'), (1060, 'C')}",289
mzmz001,1724,Yes,1724,"{(1864, 'D'), (1856, 'C')}",2
woaihutao,1762,Yes,1762,"{(1806, 'C'), (1833, 'F'), (1822, 'G1'), (1851, 'E'), (1850, 'H'), (1857, 'F'), (1861, 'C'), (1797, 'C'), (1862, 'E'), (1869, 'D1'), (1822, 'E'), (1856, 'C'), (1850, 'G'), (1811, 'E'), (1849, 'D'), (1833, 'E'), (1814, 'C'), (1857, 'E'), (1872, 'E'), (1864, 'D'), (1829, 'H'), (1792, 'C'), (1783, 'C'), (1849, 'C'), (1818, 'C'), (1814, 'B'), (1809, 'C'), (1811, 'D'), (1879, 'D'), (1826, 'D'), (1843, 'E'), (1842, 'C'), (1822, 'F'), (1802, 'C'), (1829, 'G'), (1858, 'B')}",36
SunlightZero,1705,Yes,1682,"{(1879, 'D'), (1869, 'D1'), (1872, 'E'), (1742, 'F'), (1873, 'H'), (1748, 'C'), (1873, 'G')}",7
ninjamayank,1793,Yes,1793,"{(1497, 'C2'), (1326, 'D1'), (1760, 'F'), (446, 'A'), (1579, 'E2'), (1139, 'C'), (1632, 'C'), (1777, 'C'), (1856, 'C'), (1811, 'E'), (1201, 'B'), (839, 'C'), (1332, 'C'), (1732, 'D1'), (1796, 'C'), (1305, 'C'), (165, 'C'), (550, 'C'), (1249, 'E'), (1490, 'F'), (1338, 'A'), (977, 'F'), (1368, 'D'), (1858, 'B'), (1744, 'E1'), (322, 'B'), (1106, 'D'), (1618, 'E'), (1731, 'C'), (580, 'C'), (1469, 'C'), (1614, 'C'), (1363, 'C'), (1329, 'B'), (1822, 'E'), (1455, 'D'), (1799, 'C'), (1629, 'D'), (1397, 'B'), (1774, 'D'), (1542, 'B'), (1325, 'C'), (1272, 'D'), (1499, 'C'), (1393, 'C'), (1203, 'E'), (1282, 'B2'), (1234, 'D'), (372, 'A'), (1461, 'C'), (1553, 'D'), (1165, 'E'), (1709, 'D'), (1698, 'D'), (1349, 'A'), (1203, 'D1'), (1144, 'F'), (1774, 'B'), (1766, 'D'), (1379, 'A'), (1504, 'D'), (1515, 'D'), (1253, 'D'), (1409, 'D'), (1611, 'E1'), (1466, 'D'), (1611, 'D'), (1371, 'D'), (1872, 'E'), (1864, 'D'), (1621, 'B'), (1327, 'C'), (1249, 'C2'), (287, 'B'), (1826, 'D'), (1176, 'E'), (1802, 'C'), (1551, 'C'), (1506, 'E'), (545, 'C'), (1300, 'C'), (1196, 'D1'), (1703, 'G'), (1368, 'C'), (1251, 'C'), (1453, 'C'), (1157, 'E'), (1294, 'D'), (1829, 'H'), (1783, 'C'), (1256, 'D'), (1520, 'F1'), (550, 'A'), (1731, 'D'), (1469, 'D'), (474, 'D'), (1537, 'E1'), (1445, 'C'), (1592, 'C'), (1547, 'E'), (1325, 'D'), (1407, 'C'), (1418, 'C'), (1850, 'G'), (735, 'D'), (1461, 'D'), (1622, 'C'), (1093, 'D'), (1690, 'F'), (2, 'A'), (1562, 'C'), (1333, 'C'), (282, 'B'), (1810, 'D'), (455, 'A'), (1374, 'E1'), (204, 'A'), (1797, 'C'), (1775, 'C'), (1741, 'E'), (1546, 'C'), (1385, 'D'), (1462, 'E2'), (977, 'E'), (1748, 'C'), (1737, 'C'), (1157, 'C2'), (1873, 'H'), (1278, 'B'), (1699, 'C'), (1459, 'C'), (1336, 'A'), (1213, 'D2'), (1778, 'C'), (1516, 'C'), (510, 'C'), (1440, 'C1'), (1676, 'H2'), (1660, 'F1'), (1478, 'C'), (1623, 'C'), (1372, 'C'), (1575, 'J'), (1295, 'C'), (1334, 'C'), (1688, 'D'), (676, 'C'), (1426, 'D'), (1391, 'C'), (1368, 'B'), (1140, 'C'), (1789, 'C'), (706, 'C'), (1851, 'E'), (1791, 'F'), (1281, 'B'), (1512, 'E'), (1312, 'D'), (1213, 'D1'), (1742, 'F'), (1706, 'D1'), (1625, 'C'), (1379, 'B'), (1849, 'C'), (1437, 'D'), (1492, 'C'), (1626, 'C'), (486, 'C'), (1399, 'D'), (1660, 'E'), (1366, 'C'), (371, 'C'), (1260, 'C'), (1497, 'E1'), (1543, 'D1'), (1579, 'C'), (1473, 'C'), (1754, 'C2'), (1467, 'B'), (1792, 'C'), (1767, 'D'), (1555, 'D'), (1360, 'F'), (1829, 'G'), (1740, 'D'), (884, 'C'), (382, 'C'), (1451, 'D'), (1690, 'E'), (1516, 'B'), (377, 'A'), (1658, 'C'), (1742, 'G'), (1814, 'C'), (1423, 'K'), (1296, 'D'), (1352, 'F'), (1538, 'D'), (1631, 'C'), (580, 'B'), (1514, 'C'), (385, 'C'), (1353, 'D'), (1324, 'E'), (1659, 'C'), (1408, 'C'), (268, 'C'), (1295, 'B'), (1738, 'C'), (1476, 'C'), (1621, 'C'), (1795, 'C'), (1689, 'C'), (1304, 'C'), (1849, 'D'), (1389, 'C'), (1598, 'D'), (1400, 'C'), (1743, 'D'), (1708, 'C'), (1061, 'C'), (1694, 'D'), (1337, 'D'), (1538, 'F'), (1419, 'C'), (1873, 'G'), (235, 'A'), (1806, 'C'), (1857, 'F'), (1487, 'C'), (1462, 'E1'), (1840, 'E'), (1700, 'C'), (1792, 'D'), (1836, 'C'), (1203, 'D2'), (1754, 'D'), (1798, 'C'), (1809, 'C'), (1787, 'C'), (1619, 'E'), (1352, 'G'), (1536, 'C'), (1296, 'C'), (1484, 'B'), (1615, 'C'), (1765, 'K'), (1711, 'C'), (1165, 'D'), (546, 'D'), (1779, 'C'), (343, 'B'), (1288, 'C'), (1579, 'F'), (1263, 'D'), (1228, 'C'), (1384, 'C'), (1582, 'D'), (1843, 'E'), (1814, 'B'), (1795, 'D'), (1552, 'B'), (1301, 'B'), (276, 'D'), (1771, 'C'), (1658, 'D1'), (1862, 'E'), (467, 'C'), (1695, 'C'), (1681, 'D'), (1430, 'D'), (1569, 'C'), (1776, 'F'), (1406, 'C'), (1395, 'C'), (1487, 'D'), (356, 'A'), (1782, 'C'), (1759, 'E'), (1352, 'E'), (1861, 'C'), (1610, 'C'), (1217, 'B'), (1348, 'C'), (1343, 'D'), (339, 'D'), (1798, 'D'), (1765, 'N'), (348, 'A'), (1373, 'D'), (1283, 'C'), (1417, 'C'), (1604, 'D'), (118, 'D'), (1842, 'C'), (1485, 'C'), (1474, 'C'), (1702, 'E'), (1776, 'L'), (490, 'C'), (1234, 'C'), (1730, 'B'), (1209, 'D'), (1804, 'C'), (1436, 'C'), (1779, 'D'), (1006, 'E'), (1151, 'B'), (1684, 'D'), (1504, 'C'), (1253, 'C'), (1398, 'C'), (1857, 'E'), (1702, 'F'), (1313, 'C1'), (1133, 'D'), (1215, 'C'), (1800, 'E2'), (75, 'C'), (702, 'C'), (1526, 'C1')}",321
os-moussao,1755,Yes,1755,"{(1765, 'K'), (347, 'C'), (1497, 'C2'), (1822, 'G1'), (474, 'D'), (1671, 'D'), (898, 'E'), (1722, 'F'), (1579, 'C'), (1856, 'C'), (1811, 'E'), (1739, 'C'), (1633, 'D'), (1765, 'D'), (1732, 'D1'), (687, 'A'), (722, 'C'), (1722, 'E'), (431, 'C'), (1843, 'E'), (1807, 'F'), (1690, 'F'), (1360, 'F'), (1829, 'G'), (1744, 'E1'), (1795, 'D'), (216, 'B'), (1810, 'D'), (1216, 'C'), (1665, 'C'), (1169, 'B'), (580, 'C'), (1797, 'C'), (1725, 'G'), (1675, 'E'), (1741, 'E'), (1680, 'C'), (1862, 'E'), (1658, 'D1'), (1690, 'E'), (1822, 'E'), (1799, 'C'), (377, 'A'), (1748, 'C'), (1742, 'G'), (1814, 'C'), (1658, 'C'), (1278, 'B'), (1681, 'D'), (1778, 'C'), (1738, 'C'), (1698, 'D'), (225, 'B'), (1759, 'E'), (919, 'D'), (1833, 'F'), (1676, 'H2'), (1660, 'F1'), (1795, 'C'), (710, 'C'), (1379, 'A'), (1678, 'C'), (1689, 'C'), (1372, 'C'), (1660, 'D'), (1609, 'D'), (1687, 'A'), (1611, 'E1'), (1651, 'C'), (1833, 'E'), (1722, 'G'), (1743, 'D'), (1708, 'C'), (1753, 'B'), (1811, 'D'), (1789, 'C'), (1604, 'D'), (1702, 'E'), (235, 'A'), (466, 'C'), (1730, 'B'), (1806, 'C'), (1099, 'D'), (1804, 'C'), (1703, 'G'), (75, 'B'), (1840, 'E'), (1684, 'D'), (1742, 'F'), (771, 'A'), (1398, 'C'), (1458, 'A'), (1379, 'B'), (1849, 'C'), (75, 'C'), (1798, 'C'), (1714, 'D'), (550, 'A'), (1615, 'C'), (1660, 'E')}",100
stash,1795,Yes,1795,"{(466, 'C'), (597, 'B'), (1389, 'B'), (1833, 'F'), (1822, 'G1'), (1851, 'E'), (1850, 'H'), (1791, 'F'), (1857, 'F'), (1795, 'C'), (1774, 'B'), (1731, 'C'), (1775, 'C'), (1741, 'E'), (1777, 'C'), (1779, 'D'), (1840, 'E'), (1862, 'E'), (1869, 'D1'), (1742, 'F'), (1822, 'E'), (1779, 'C'), (1625, 'C'), (1850, 'G'), (1398, 'C'), (1770, 'C'), (1833, 'E'), (1754, 'C2'), (1739, 'C'), (1774, 'D'), (1542, 'B'), (1857, 'E'), (349, 'B'), (1872, 'E'), (1864, 'D'), (706, 'C'), (1732, 'D1'), (1873, 'H'), (1792, 'C'), (1818, 'C'), (1800, 'E2'), (1688, 'C'), (493, 'C'), (431, 'C'), (1843, 'E'), (166, 'E'), (1336, 'A'), (1842, 'C'), (1778, 'C'), (1822, 'F'), (1646, 'C'), (1744, 'E1'), (453, 'A'), (1873, 'G'), (1858, 'B')}",55
1046654833,1805,Yes,1805,"{(1759, 'E'), (1806, 'C'), (1833, 'F'), (1822, 'G1'), (1851, 'E'), (1850, 'H'), (1791, 'F'), (991, 'D'), (1857, 'F'), (1810, 'D'), (1772, 'E'), (1804, 'C'), (1771, 'C'), (1760, 'F'), (1774, 'B'), (1861, 'C'), (1703, 'G'), (1766, 'D'), (1797, 'C'), (1741, 'E'), (1862, 'E'), (812, 'B'), (166, 'C'), (1869, 'D1'), (1742, 'F'), (1822, 'E'), (1799, 'C'), (1856, 'C'), (1850, 'G'), (817, 'C'), (1742, 'G'), (1849, 'D'), (1833, 'E'), (1814, 'C'), (1811, 'E'), (1857, 'E'), (818, 'B'), (337, 'C'), (490, 'B'), (1872, 'E'), (1864, 'D'), (1798, 'D'), (1829, 'H'), (1873, 'H'), (1849, 'C'), (1796, 'C'), (1800, 'E2'), (1437, 'D'), (1814, 'B'), (1767, 'D'), (1811, 'D'), (1798, 'C'), (1809, 'C'), (1787, 'C'), (1789, 'C'), (1879, 'D'), (1722, 'E'), (1826, 'D'), (1843, 'E'), (1807, 'F'), (1842, 'C'), (1778, 'C'), (1744, 'E1'), (1802, 'C'), (1829, 'G'), (1873, 'G'), (1858, 'B'), (300, 'B')}",68
66H6,1827,Yes,1827,"{(1772, 'E'), (1804, 'C'), (446, 'A'), (1795, 'C'), (1861, 'C'), (1775, 'C'), (1777, 'C'), (1779, 'D'), (1869, 'D1'), (1799, 'C'), (1792, 'D'), (1407, 'C'), (1779, 'C'), (1770, 'C'), (1849, 'D'), (1598, 'D'), (1864, 'D'), (1792, 'C'), (1783, 'C'), (1849, 'C'), (1818, 'C'), (1796, 'C'), (1479, 'A'), (1567, 'C'), (1809, 'C'), (1787, 'C'), (1789, 'C'), (1879, 'D'), (1826, 'D'), (1782, 'C'), (1778, 'C'), (1802, 'C'), (1795, 'D')}",33
Bob,1899,Yes,1899,"{(369, 'C'), (1475, 'E'), (18, 'B'), (474, 'D'), (157, 'D'), (991, 'D'), (1237, 'C1'), (446, 'A'), (1445, 'C'), (1139, 'C'), (371, 'C'), (1260, 'C'), (1350, 'C'), (343, 'B'), (895, 'B'), (493, 'D'), (735, 'D'), (1299, 'A'), (1345, 'C'), (329, 'B'), (1199, 'D'), (1249, 'E'), (1555, 'D'), (409, 'H'), (219, 'D'), (1307, 'C'), (2, 'A'), (980, 'B'), (1552, 'B'), (1333, 'C'), (1301, 'B'), (282, 'B'), (455, 'A'), (1554, 'B'), (1546, 'C'), (1385, 'D'), (1451, 'D'), (295, 'B'), (440, 'B'), (1363, 'C'), (1516, 'B'), (769, 'C'), (377, 'A'), (553, 'A'), (1542, 'B'), (1352, 'F'), (982, 'C'), (1393, 'C'), (1459, 'C'), (1514, 'C'), (342, 'B'), (1234, 'D'), (1395, 'C'), (1516, 'C'), (607, 'A'), (1487, 'D'), (49, 'B'), (959, 'C'), (1553, 'D'), (1440, 'C1'), (1465, 'C'), (1542, 'C'), (1352, 'E'), (409, 'A'), (1323, 'B'), (1504, 'D'), (1530, 'D'), (1519, 'D'), (1287, 'B'), (339, 'D'), (1466, 'D'), (1371, 'D'), (566, 'F'), (348, 'A'), (1362, 'D'), (1283, 'C'), (1417, 'C'), (1000, 'B'), (1176, 'E'), (118, 'D'), (1364, 'C'), (1485, 'C'), (235, 'A'), (1234, 'C'), (1511, 'D'), (1099, 'D'), (1487, 'C'), (985, 'C'), (1557, 'C'), (1006, 'E'), (1151, 'B'), (245, 'C'), (156, 'B'), (1770, 'C'), (1133, 'F1'), (1453, 'C'), (1358, 'C'), (339, 'C'), (518, 'A'), (1294, 'D'), (1, 'B'), (1313, 'C1'), (1352, 'G'), (1492, 'C'), (1481, 'C'), (1056, 'D'), (601, 'A'), (550, 'A'), (1243, 'C')}",109
GenGenM,1841,Yes,1841,"{(1759, 'E'), (1833, 'F'), (1822, 'G1'), (1851, 'E'), (1850, 'H'), (328, 'B'), (1676, 'H2'), (1760, 'F'), (1861, 'C'), (1840, 'E'), (1862, 'E'), (1869, 'D1'), (1742, 'F'), (1856, 'C'), (1850, 'G'), (1748, 'C'), (1742, 'G'), (1833, 'E'), (1849, 'D'), (1836, 'C'), (1743, 'D'), (1864, 'D'), (1849, 'C'), (1818, 'C'), (1767, 'D'), (1879, 'D'), (1822, 'F'), (1802, 'C'), (1738, 'C'), (1744, 'E1')}",30
orange_juice_1024,1703,Yes,1703,"{(550, 'A'), (1879, 'D'), (1864, 'D'), (1857, 'F'), (455, 'A'), (1861, 'C'), (1856, 'C'), (1689, 'C'), (724, 'B')}",9
zzh00195,1826,Yes,1826,"{(1759, 'E'), (1851, 'E'), (1835, 'A'), (1850, 'H'), (1810, 'D'), (1857, 'F'), (1760, 'F'), (1804, 'C'), (1795, 'C'), (1665, 'C'), (1703, 'G'), (1797, 'C'), (1775, 'C'), (1675, 'E'), (1741, 'E'), (1760, 'G'), (1840, 'E'), (1869, 'D1'), (1742, 'F'), (1799, 'C'), (1856, 'C'), (1850, 'G'), (1748, 'C'), (1742, 'G'), (1814, 'C'), (1849, 'D'), (1673, 'C'), (1658, 'C'), (1857, 'E'), (1743, 'D'), (1872, 'E'), (1732, 'D1'), (1849, 'C'), (1796, 'C'), (1753, 'B'), (1811, 'D'), (1809, 'C'), (1670, 'D'), (1789, 'C'), (1659, 'C'), (1843, 'E'), (1842, 'C'), (1744, 'E1'), (1802, 'C'), (1814, 'B'), (1858, 'B'), (1795, 'D')}",47
Little_Xi,1702,Yes,1702,"{(1840, 'E'), (1833, 'F'), (1608, 'C'), (1800, 'E2'), (1833, 'E'), (1809, 'C')}",6
avatsavirsa,1723,Yes,1723,"{(1731, 'D'), (1497, 'C2'), (1475, 'E'), (1326, 'D1'), (1632, 'C'), (1711, 'C'), (1165, 'D'), (1777, 'C'), (1677, 'B'), (1405, 'C'), (1547, 'E'), (1722, 'F'), (1207, 'C'), (1407, 'C'), (1856, 'C'), (1473, 'C'), (1673, 'C'), (1288, 'C'), (1739, 'C'), (1332, 'C'), (1644, 'D'), (1633, 'D'), (1467, 'B'), (1792, 'C'), (1345, 'C'), (1622, 'C'), (1249, 'E'), (1722, 'E'), (1843, 'E'), (1444, 'A'), (1690, 'F'), (1603, 'B'), (1307, 'C'), (1397, 'C'), (1740, 'D'), (1858, 'B'), (1512, 'G'), (1618, 'E'), (1607, 'E'), (282, 'B'), (1554, 'B'), (1665, 'C'), (1731, 'C'), (1725, 'G'), (1775, 'C'), (1612, 'D'), (1469, 'C'), (1359, 'C'), (1741, 'E'), (1614, 'C'), (1385, 'D'), (1658, 'D1'), (1862, 'E'), (1869, 'D1'), (1690, 'E'), (1482, 'C'), (1658, 'C'), (1748, 'C'), (1737, 'C'), (1257, 'D'), (1629, 'D'), (1397, 'B'), (1774, 'D'), (1468, 'D'), (1151, 'D'), (1272, 'D'), (1695, 'C'), (1479, 'A'), (1631, 'C'), (1148, 'B'), (1681, 'D'), (1282, 'B2'), (1514, 'C'), (630, 'I'), (1430, 'D'), (1659, 'C'), (1408, 'C'), (1234, 'D'), (1776, 'F'), (1516, 'C'), (1661, 'C'), (356, 'A'), (1738, 'C'), (1693, 'B'), (1698, 'D'), (1392, 'D'), (1621, 'C'), (1468, 'K'), (1660, 'F1'), (1278, 'C'), (1774, 'B'), (1478, 'C'), (1766, 'D'), (1623, 'C'), (1238, 'C'), (1689, 'C'), (1610, 'C'), (1372, 'C'), (1348, 'C'), (1660, 'D'), (1332, 'D'), (1409, 'D'), (1687, 'A'), (1419, 'D2'), (339, 'D'), (1295, 'C'), (1611, 'E1'), (1651, 'C'), (1616, 'C'), (1722, 'G'), (1611, 'D'), (1598, 'D'), (1400, 'C'), (1389, 'C'), (1743, 'D'), (1371, 'D'), (1872, 'E'), (1621, 'B'), (1708, 'C'), (1368, 'B'), (1417, 'C'), (1066, 'E'), (1468, 'F'), (1842, 'C'), (1677, 'A'), (1646, 'C'), (1419, 'C'), (1234, 'C'), (817, 'B'), (1730, 'B'), (1400, 'B'), (1857, 'F'), (1608, 'C'), (1462, 'E1'), (1368, 'C'), (1175, 'B'), (1840, 'E'), (1473, 'D'), (1512, 'E'), (1684, 'D'), (1472, 'E'), (1706, 'D1'), (1700, 'C'), (1792, 'D'), (1253, 'C'), (1715, 'C'), (1770, 'C'), (1857, 'E'), (1358, 'C'), (518, 'A'), (1313, 'C1'), (1754, 'D'), (1688, 'C'), (1181, 'B'), (1687, 'B'), (1619, 'E'), (1481, 'C'), (1626, 'C'), (550, 'A'), (1615, 'C'), (1660, 'E')}",161
shiqiaqiaya,1713,Yes,1713,"{(1731, 'D'), (919, 'D'), (1806, 'C'), (1833, 'F'), (1851, 'E'), (1850, 'H'), (1810, 'D'), (1144, 'F'), (1857, 'F'), (1795, 'C'), (1027, 'C'), (1774, 'B'), (1766, 'D'), (1779, 'D'), (1557, 'C'), (1840, 'E'), (1862, 'E'), (1343, 'D'), (1365, 'D'), (1329, 'B'), (1684, 'D'), (1707, 'A'), (1776, 'L'), (1779, 'C'), (1856, 'C'), (1850, 'G'), (1814, 'C'), (1849, 'D'), (1836, 'C'), (1722, 'G'), (1673, 'C'), (510, 'B'), (1857, 'E'), (1798, 'D'), (1864, 'D'), (1792, 'C'), (1133, 'D'), (761, 'D'), (1849, 'C'), (1818, 'C'), (1800, 'E2'), (1796, 'C'), (1767, 'D'), (1811, 'D'), (1798, 'C'), (1809, 'C'), (1753, 'A2'), (1787, 'C'), (1066, 'E'), (1776, 'F'), (1842, 'C'), (1360, 'F'), (1822, 'F'), (1461, 'C'), (1802, 'C'), (1814, 'B'), (1858, 'B'), (1795, 'D')}",58
