contestId,index,solvedCount
1578,H,1885
1578,G,28
1578,F,147
1578,E,3590
1578,D,42
1578,C,7
1578,B,290
1578,A,303
1576,A,0
1575,M,215
1575,L,1113
1575,K,594
1575,J,3405
1575,I,772
1575,H,537
1575,G,597
1575,F,90
1575,E,261
1575,D,2258
1575,C,140
1575,B,429
1575,A,3922
1574,F,539
1574,E,826
1574,D,4179
1574,C,15716
1574,B,16548
1574,A,20888
1573,B,13556
1573,A,20643
1572,F,188
1572,E,247
1572,D,363
1572,C,1300
1572,B,1612
1572,A,7999
1571,J,27
1571,I,47
1571,H,36
1571,G,62
1571,F,161
1571,E,284
1571,D,298
1571,C,341
1571,B,629
1571,A,1125
1569,F,200
1569,E,751
1569,D,4084
1569,C,11014
1569,B,18130
1569,A,24730
1567,F,693
1567,E,3337
1567,D,4275
1567,C,11434
1567,B,20170
1567,A,28636
1566,H,99
1566,G,312
1566,F,865
1566,E,3869
1566,D2,7505
1566,D1,13384
1566,C,16458
1566,B,18531
1566,A,21810
1562,F,358
1562,E,1266
1562,D2,2023
1562,D1,5999
1562,C,12420
1562,B,18712
1562,A,24751
1561,D1,5191
1561,C,12742
1561,A,16297
1560,F2,4000
1560,F1,5624
1560,E,7288
1560,D,16942
1560,C,25459
1560,B,33297
1560,A,50919
1559,E,2130
1559,D2,2422
1559,D1,12652
1559,C,18785
1559,B,21314
1559,A,26017
1558,F,278
1558,E,381
1558,D,894
1558,C,2990
1558,B,4449
1558,A,10768
1557,E,662
1557,D,2367
1557,C,7975
1557,B,22000
1557,A,26747
1556,H,287
1556,G,260
1556,F,1093
1556,E,2450
1556,D,6028
1556,C,5490
1556,B,12176
1556,A,17763
1555,F,776
1555,E,3682
1555,D,11133
1555,C,19727
1555,B,15051
1555,A,26059
1554,E,1112
1554,D,8643
1554,C,8123
1554,B,11952
1554,A,27577
1553,I,176
1553,H,625
1553,G,909
1553,F,2008
1553,E,3098
1553,D,12664
1553,C,16531
1553,B,13365
1553,A,28691
1552,I,117
1552,H,270
1552,G,420
1552,F,2682
1552,E,1702
1552,D,6403
1552,C,5624
1552,B,14322
1552,A,22957
1551,F,1633
1551,E,3483
1551,D2,2541
1551,D1,6571
1551,C,12177
1551,B2,14433
1551,B1,27741
1551,A,44712
1550,F,540
1550,E,1337
1550,D,1731
1550,C,9548
1550,B,24583
1550,A,26901
1549,B,22987
1549,A,29579
1548,E,248
1548,D2,227
1548,D1,1386
1548,C,1672
1548,B,8717
1548,A,15458
1547,G,2612
1547,F,5102
1547,E,12832
1547,D,15126
1547,C,21073
1547,B,25187
1547,A,28812
1546,B,12536
1546,A,17926
1545,F,85
1545,E2,72
1545,E1,66
1545,D,425
1545,C,522
1545,B,5398
1545,A,13099
1543,E,376
1543,D2,1874
1543,D1,7232
1543,C,5019
1543,B,21913
1543,A,24638
1542,E2,730
1542,E1,1108
1542,D,2434
1542,C,12726
1542,B,20524
1542,A,39267
1541,B,24304
1541,A,28200
1540,E,77
1540,D,230
1540,C2,404
1540,C1,545
1540,B,2308
1540,A,13226
1539,F,794
1539,E,863
1539,D,10816
1539,C,19800
1539,B,22884
1539,A,19061
1538,G,4137
1538,F,17163
1538,E,2678
1538,D,12352
1538,C,25002
1538,B,30093
1538,A,34231
1537,F,2258
1537,E2,4676
1537,E1,11515
1537,D,11312
1537,C,24591
1537,B,26088
1537,A,34168
1536,F,862
1536,E,2262
1536,D,4415
1536,C,12909
1536,B,16943
1536,A,19820
1535,F,398
1535,E,2494
1535,D,7125
1535,C,15369
1535,B,28095
1535,A,42496
1534,H,137
1534,G,449
1534,F2,447
1534,F1,1111
1534,E,1751
1534,D,5535
1534,C,12067
1534,B,12089
1534,A,12444
1533,J,37
1533,I,42
1533,H,74
1533,G,79
1533,F,202
1533,E,260
1533,D,426
1533,C,448
1533,B,739
1533,A,979
1532,F,212
1532,E,381
1532,D,575
1532,C,630
1532,B,812
1532,A,1118
1531,E3,266
1531,E2,330
1531,E1,355
1531,D,350
1531,C,637
1531,B2,756
1531,B1,1083
1531,A,1436
1530,H,111
1530,G,117
1530,F,669
1530,E,2789
1530,D,8610
1530,C,13819
1530,B,15404
1530,A,20364
1529,B,19853
1529,A,28648
1528,F,253
1528,E,459
1528,D,1307
1528,C,2372
1528,B,8137
1528,A,13026
1527,E,1883
1527,D,1714
1527,C,12499
1527,B2,7196
1527,B1,22569
1527,A,31686
1526,F,233
1526,E,951
1526,D,2288
1526,C2,19068
1526,C1,19438
1526,B,26095
1526,A,23377
1525,F,295
1525,E,1842
1525,D,8822
1525,C,4141
1525,B,23445
1525,A,24468
1523,H,197
1523,G,382
1523,F,359
1523,E,1425
1523,D,1976
1523,C,8374
1523,B,11736
1523,A,13287
1521,E,613
1521,D,1685
1521,C,4165
1521,B,19746
1521,A,32931
1520,G,3248
1520,F2,2760
1520,F1,10113
1520,E,18543
1520,D,37373
1520,C,28990
1520,B,40434
1520,A,46452
1519,F,306
1519,E,754
1519,D,13770
1519,C,15106
1519,B,28485
1519,A,27452
1517,H,60
1517,G,372
1517,F,353
1517,E,916
1517,D,6951
1517,C,12621
1517,B,12835
1517,A,24484
1516,E,763
1516,D,3838
1516,C,11012
1516,B,16896
1516,A,22794
1515,I,203
1515,H,192
1515,G,854
1515,F,1517
1515,E,3177
1515,D,10789
1515,C,15659
1515,B,22888
1515,A,19713
1514,E,515
1514,D,3875
1514,C,13210
1514,B,20620
1514,A,23285
1513,F,1105
1513,E,1353
1513,D,4649
1513,C,12207
1513,B,12762
1513,A,18887
1512,G,7327
1512,F,5609
1512,E,9549
1512,D,20483
1512,C,18646
1512,B,24536
1512,A,53543
1511,G,594
1511,F,385
1511,E,2372
1511,D,10595
1511,C,20642
1511,B,21039
1511,A,26454
1510,K,5063
1510,J,414
1510,I,410
1510,H,84
1510,G,1210
1510,F,51
1510,E,223
1510,D,1702
1510,C,173
1510,B,648
1510,A,138
1509,C,10977
1509,B,20463
1509,A,25033
1508,F,93
1508,E,312
1508,D,471
1508,C,1330
1508,B,3653
1508,A,5782
1506,G,3895
1506,F,2990
1506,E,12050
1506,D,19330
1506,C,22046
1506,B,19418
1506,A,29210
1505,I,492
1505,H,456
1505,G,268
1505,F,1406
1505,E,1672
1505,D,698
1505,C,6082
1505,B,5792
1505,A,13346
1504,B,16265
1504,A,20944
1503,F,115
1503,E,536
1503,D,914
1503,C,2992
1503,B,6686
1503,A,12528
1501,B,17764
1501,A,11439
1500,F,264
1500,E,179
1500,D,367
1500,C,694
1500,B,1922
1500,A,8243
1499,G,172
1499,F,1135
1499,E,1315
1499,D,5099
1499,C,11940
1499,B,19687
1499,A,20763
1498,F,730
1498,E,1730
1498,D,2183
1498,C,8763
1498,B,15154
1498,A,21991
1497,E2,1424
1497,E1,7631
1497,D,1390
1497,C2,15494
1497,C1,22989
1497,B,17431
1497,A,23325
1496,B,16837
1496,A,19751
1495,F,252
1495,E,371
1495,D,1081
1495,C,2420
1495,B,5655
1495,A,16151
1494,F,313
1494,E,1571
1494,D,2398
1494,C,5062
1494,B,13482
1494,A,19869
1493,F,344
1493,E,806
1493,D,4476
1493,C,4322
1493,B,11319
1493,A,18814
1492,E,1139
1492,D,5730
1492,C,14875
1492,B,17600
1492,A,22069
1491,I,69
1491,H,644
1491,G,650
1491,F,864
1491,E,1907
1491,D,6568
1491,C,7461
1491,B,13296
1491,A,17782
1490,G,5180
1490,F,14454
1490,E,17038
1490,D,18024
1490,C,28995
1490,B,24624
1490,A,29572
1488,J,25
1488,I,27
1488,H,44
1488,G,107
1488,F,153
1488,E,179
1488,D,298
1488,C,375
1488,B,501
1488,A,1215
1487,G,538
1487,F,345
1487,E,4160
1487,D,15878
1487,C,13075
1487,B,18231
1487,A,25629
1486,F,574
1486,E,2663
1486,D,6016
1486,C2,7685
1486,C1,10927
1486,B,14531
1486,A,23968
1485,F,1741
1485,E,1164
1485,D,4742
1485,C,9051
1485,B,16076
1485,A,19571
1482,H,297
1482,G,220
1482,F,1389
1482,E,2735
1482,D,3627
1482,C,8836
1482,B,8804
1482,A,19820
1481,F,416
1481,E,1882
1481,D,4233
1481,C,10819
1481,B,18637
1481,A,24107
1480,B,16582
1480,A,24930
1479,E,140
1479,D,852
1479,C,1183
1479,B2,3753
1479,B1,6495
1479,A,10610
1478,C,9129
1478,B,17646
1478,A,25030
1477,F,103
1477,E,108
1477,D,473
1477,C,2106
1477,B,2956
1477,A,5468
1476,G,472
1476,F,521
1476,E,2140
1476,D,8100
1476,C,10665
1476,B,18652
1476,A,32212
1475,G,5946
1475,F,4853
1475,E,12050
1475,D,9182
1475,C,18790
1475,B,42649
1475,A,48919
1474,F,192
1474,E,1239
1474,D,3738
1474,C,11595
1474,B,24487
1474,A,21948
1473,G,355
1473,F,829
1473,E,3003
1473,D,8891
1473,C,11996
1473,B,28020
1473,A,31717
1472,G,4076
1472,F,2813
1472,E,7332
1472,D,24493
1472,C,28007
1472,B,44033
1472,A,39000
1471,B,18731
1471,A,23136
1470,F,107
1470,E,253
1470,D,3407
1470,C,1259
1470,B,5942
1470,A,20104
1469,F,781
1469,E,1764
1469,D,8840
1469,C,10111
1469,B,24678
1469,A,25266
1468,N,7644
1468,M,811
1468,L,292
1468,K,4789
1468,J,3625
1468,I,462
1468,H,1638
1468,G,770
1468,F,3424
1468,E,8410
1468,D,4237
1468,C,6976
1468,B,177
1468,A,1487
1467,E,1228
1467,D,3426
1467,C,6021
1467,B,10423
1467,A,23319
1466,I,160
1466,H,200
1466,G,787
1466,F,2736
1466,E,6631
1466,D,10436
1466,C,16750
1466,B,21929
1466,A,21981
1464,F,233
1463,F,498
1463,E,1347
1463,D,4073
1463,C,5275
1463,B,17631
1463,A,23264
1462,F,6330
1462,E2,8638
1462,E1,12556
1462,D,15504
1462,C,29381
1462,B,25801
1462,A,37661
1461,F,477
1461,E,2005
1461,D,8569
1461,C,10499
1461,B,12043
1461,A,18226
1459,B,13235
1459,A,16392
1458,F,212
1458,E,356
1458,D,819
1458,C,1099
1458,B,3237
1458,A,14618
1456,E,230
1455,G,336
1455,F,393
1455,E,1383
1455,D,11423
1455,C,18812
1455,B,20373
1455,A,25334
1454,F,3589
1454,E,5237
1454,D,18829
1454,C,20188
1454,B,26910
1454,A,37385
1453,F,750
1453,E,1869
1453,D,3989
1453,C,5882
1453,B,12724
1453,A,21784
1452,G,419
1452,F,276
1452,E,1415
1452,D,7543
1452,C,18472
1452,B,13953
1452,A,21419
1451,F,851
1451,E2,2724
1451,E1,4029
1451,D,9000
1451,C,14621
1451,B,18537
1451,A,23474
1450,H2,102
1450,H1,319
1450,G,187
1450,F,1225
1450,E,924
1450,D,5123
1450,C2,3359
1450,C1,5127
1450,B,14472
1450,A,17290
1447,B,14221
1447,A,13469
1446,F,223
1446,E,68
1446,D2,983
1446,D1,1404
1446,C,3169
1446,B,7193
1446,A,14221
1445,B,14737
1445,A,18303
1444,E,115
1444,D,480
1444,C,1327
1444,B,5834
1444,A,12089
1443,E,1173
1443,C,14232
1443,B,14787
1443,A,15865
1442,F,119
1442,E,514
1442,D,1665
1442,C,1441
1442,B,4170
1442,A,8217
1440,B,16230
1440,A,19269
1439,E,205
1439,D,305
1439,C,1582
1439,B,1272
1439,A2,4820
1439,A1,8969
1438,F,576
1438,E,1218
1438,D,3931
1438,C,9676
1438,B,17474
1438,A,18860
1437,G,847
1437,F,998
1437,E,3198
1437,D,11729
1437,C,9626
1437,B,18025
1437,A,17671
1436,F,458
1436,E,1841
1436,D,5602
1436,C,10241
1436,B,19586
1436,A,22015
1434,E,136
1433,G,3908
1433,F,5587
1433,E,17303
1433,D,20498
1433,C,25400
1433,B,27318
1433,A,45829
1431,J,36
1431,I,37
1431,H,58
1431,G,125
1431,F,148
1431,E,207
1431,D,419
1431,C,674
1431,B,871
1431,A,1682
1430,G,553
1430,F,819
1430,E,5868
1430,D,8482
1430,C,21998
1430,B,18859
1430,A,19952
1428,H,78
1428,G2,560
1428,G1,511
1428,F,2053
1428,E,3351
1428,D,4296
1428,C,18835
1428,B,13770
1428,A,15966
1427,H,63
1427,G,198
1427,F,256
1427,E,1210
1427,D,3295
1427,C,5295
1427,B,10416
1427,A,16360
1426,F,4877
1426,E,6938
1426,D,14729
1426,C,18515
1426,B,19781
1426,A,41780
1425,I,194
1425,H,3956
1425,F,4701
1425,E,876
1425,D,747
1425,C,33
1425,B,257
1425,A,6027
1424,M,498
1424,G,5185
1423,N,135
1423,M,124
1423,L,387
1423,K,4401
1423,J,686
1423,I,95
1423,H,463
1423,G,152
1423,F,339
1423,E,67
1423,D,29
1423,C,103
1423,B,1667
1423,A,62
1422,F,892
1422,E,702
1422,D,2485
1422,C,7854
1422,B,13868
1422,A,20248
1421,E,645
1421,D,3973
1421,C,12125
1421,B,12755
1421,A,25514
1420,E,804
1420,D,6991
1420,C2,4328
1420,C1,16358
1420,B,21564
1420,A,22138
1419,F,455
1419,E,3046
1419,D2,13857
1419,D1,22442
1419,C,14315
1419,B,15538
1419,A,18836
1418,G,1274
1418,F,324
1418,E,1642
1418,D,4038
1418,C,16570
1418,B,15841
1418,A,20067
1417,B,14056
1417,A,17886
1416,F,229
1416,E,240
1416,D,1618
1416,C,3952
1416,B,5665
1416,A,11199
1415,F,378
1415,E,2445
1415,D,4886
1415,C,10284
1415,B,11793
1415,A,14713
1413,F,643
1413,E,1819
1413,D,6149
1413,C,5383
1413,B,11452
1413,A,14438
1411,G,536
1411,F,298
1411,E,1500
1411,D,2332
1411,C,7534
1411,B,16519
1411,A,19833
1409,F,4101
1409,E,7234
1409,D,17774
1409,C,22000
1409,B,27187
1409,A,57177
1408,I,152
1408,H,308
1408,G,802
1408,F,2169
1408,E,1789
1408,D,4024
1408,C,8378
1408,B,9494
1408,A,12280
1407,E,1526
1407,D,4419
1407,C,10988
1407,B,16179
1407,A,19608
1406,E,1411
1406,D,3259
1406,C,9421
1406,B,21015
1406,A,20368
1405,B,20178
1405,A,21022
1404,E,988
1404,D,926
1404,C,2394
1404,B,6862
1404,A,14225
1403,C,40
1403,B,344
1403,A,277
1402,C,189
1402,B,98
1402,A,1063
1401,F,1389
1401,E,2069
1401,D,8519
1401,C,22462
1401,B,20440
1401,A,26147
1400,G,815
1400,F,699
1400,E,4781
1400,D,9332
1400,C,16133
1400,B,10666
1400,A,26093
1399,F,1457
1399,E2,2131
1399,E1,5483
1399,D,16933
1399,C,26478
1399,B,40941
1399,A,57703
1398,G,697
1398,F,1015
1398,E,2112
1398,D,10579
1398,C,21839
1398,B,23580
1398,A,26418
1397,B,13905
1397,A,27394
1396,E,281
1396,D,267
1396,C,2294
1396,B,10413
1396,A,14406
1395,C,13066
1395,B,15634
1395,A,22687
1394,E,113
1394,D,712
1394,C,843
1394,B,1726
1394,A,6293
1393,E2,293
1393,E1,319
1393,D,3683
1393,C,10037
1393,B,15814
1393,A,20046
1392,I,134
1392,H,607
1392,G,421
1392,F,1849
1392,E,3148
1392,D,8128
1392,C,17802
1392,B,18076
1392,A,19694
1391,E,1333
1391,D,4752
1391,C,14159
1391,B,24920
1391,A,23725
1389,G,343
1389,F,901
1389,E,3029
1389,D,3909
1389,C,17465
1389,B,14934
1389,A,35921
1388,E,368
1388,D,5913
1388,C,9070
1388,B,21506
1388,A,24197
1387,C,116
1387,B2,705
1387,B1,1156
1387,A,632
1386,C,359
1386,B,110
1386,A,233
1385,G,1231
1385,F,2135
1385,E,6279
1385,D,17454
1385,C,25116
1385,B,35113
1385,A,35893
1384,B2,2391
1384,B1,3765
1384,A,18017
1383,F,226
1383,E,698
1383,D,569
1383,C,499
1383,B,4635
1383,A,10002
1382,B,23215
1382,A,25691
1381,E,93
1381,D,391
1381,C,1356
1381,B,8203
1381,A2,12443
1381,A1,19361
1380,G,730
1380,F,714
1380,E,1814
1380,D,4489
1380,C,18888
1380,B,13854
1380,A,21224
1379,F2,414
1379,F1,501
1379,E,330
1379,D,1026
1379,C,5127
1379,B,12148
1379,A,11238
1375,I,72
1375,H,339
1375,G,1554
1375,F,1822
1375,E,2636
1375,D,8393
1375,C,19615
1375,B,16620
1375,A,17796
1374,F,1222
1374,E2,872
1374,E1,13097
1374,D,20971
1374,C,39414
1374,B,41776
1374,A,47194
1373,G,715
1373,F,1571
1373,E,2640
1373,D,14360
1373,C,17439
1373,B,30013
1373,A,24572
1372,F,378
1372,E,908
1372,D,5170
1372,C,16811
1372,B,24720
1372,A,30625
1371,F,484
1371,E2,2255
1371,E1,4863
1371,D,12571
1371,C,19575
1371,B,18749
1371,A,41392
1370,F2,1147
1370,F1,1275
1370,E,4484
1370,D,8683
1370,C,22392
1370,B,22546
1370,A,44957
1369,F,552
1369,E,1962
1369,D,8061
1369,C,18431
1369,B,23070
1369,A,34409
1368,H2,187
1368,H1,280
1368,G,317
1368,F,806
1368,E,1839
1368,D,10768
1368,C,12771
1368,B,18286
1368,A,34297
1367,F2,1385
1367,F1,2888
1367,E,4989
1367,D,7755
1367,C,21927
1367,B,46800
1367,A,51115
1366,G,499
1366,F,567
1366,E,3814
1366,D,9282
1366,C,12888
1366,B,18751
1366,A,27657
1365,G,822
1365,F,4190
1365,E,7280
1365,D,15080
1365,C,21328
1365,B,25001
1365,A,23067
1364,E,1015
1364,D,3864
1364,C,12316
1364,B,17677
1364,A,25249
1363,F,1206
1363,E,6256
1363,D,3725
1363,C,16994
1363,B,21931
1363,A,32547
1362,C,16288
1362,B,17751
1362,A,21451
1361,F,128
1361,E,578
1361,D,299
1361,C,1333
1361,B,3325
1361,A,8022
1360,H,4163
1360,G,7174
1360,F,11419
1360,E,23332
1360,D,28630
1360,C,30266
1360,B,42942
1360,A,45169
1359,F,336
1359,E,5545
1359,D,8540
1359,C,12799
1359,B,26215
1359,A,27597
1358,F,419
1358,E,2006
1358,D,7780
1358,C,16477
1358,B,24042
1358,A,36531
1357,E2,43
1357,E1,184
1357,D5,75
1357,D4,78
1357,D3,98
1357,D2,105
1357,D1,118
1357,C2,295
1357,C1,340
1357,B2,207
1357,B1,207
1357,A7,173
1357,A6,159
1357,A5,231
1357,A4,340
1357,A3,465
1357,A2,498
1357,A1,618
1356,D2,120
1356,D1,130
1356,C,293
1356,B2,273
1356,B1,273
1356,A5,321
1356,A4,449
1356,A3,451
1356,A2,477
1356,A1,591
1355,F,744
1355,E,4469
1355,D,16910
1355,C,9877
1355,B,24013
1355,A,24466
1354,G,668
1354,F,947
1354,E,2896
1354,D,7883
1354,C2,5693
1354,C1,15058
1354,B,27447
1354,A,22818
1353,F,2958
1353,E,6539
1353,D,16639
1353,C,32693
1353,B,44924
1353,A,37334
1352,G,18423
1352,F,15203
1352,E,17741
1352,D,23218
1352,C,44229
1352,B,32474
1352,A,63588
1351,C,7967
1351,B,15750
1351,A,21216
1350,B,19361
1350,A,24926
1349,F2,99
1349,F1,358
1349,E,72
1349,D,687
1349,C,4130
1349,B,7411
1349,A,14996
1348,F,731
1348,E,1913
1348,D,8245
1348,C,13892
1348,B,23603
1348,A,37180
1346,I,38
1346,H,39
1346,G,123
1346,F,210
1346,E,341
1346,D,457
1346,C,558
1346,B,1139
1346,A,1885
1345,B,24670
1345,A,23547
1344,F,225
1344,E,224
1344,D,864
1344,C,1588
1344,B,5656
1344,A,14861
1343,F,1192
1343,E,4652
1343,D,11881
1343,C,34376
1343,B,50205
1343,A,43345
1342,F,607
1342,E,2628
1342,D,5728
1342,C,13297
1342,B,22721
1342,A,35882
1341,B,18513
1341,A,27390
1340,F,379
1340,E,46
1340,D,762
1340,C,1938
1340,B,7464
1340,A,13008
1339,B,24656
1339,A,29902
1338,E,182
1338,D,755
1338,C,2872
1338,B,7787
1338,A,21441
1337,B,31686
1337,A,34020
1336,F,165
1336,E2,260
1336,E1,607
1336,D,425
1336,C,3239
1336,B,10756
1336,A,18374
1335,F,1890
1335,E2,7670
1335,E1,10124
1335,D,25699
1335,C,31764
1335,B,35330
1335,A,71395
1334,G,339
1334,F,974
1334,E,2503
1334,D,6845
1334,C,15567
1334,B,24409
1334,A,22187
1333,F,3824
1333,E,1352
1333,D,3576
1333,C,11801
1333,B,20903
1333,A,23635
1332,G,263
1332,F,948
1332,E,3399
1332,D,7710
1332,C,15058
1332,B,16546
1332,A,18873
1331,H,599
1331,G,470
1331,F,542
1331,E,1177
1331,D,11757
1331,C,3098
1331,B,6897
1331,A,16660
1330,B,13541
1330,A,18178
1329,E,160
1329,D,296
1329,C,1447
1329,B,6235
1329,A,8570
1328,F,2866
1328,E,8215
1328,D,11997
1328,C,28211
1328,B,26939
1328,A,83219
1327,G,380
1327,F,1461
1327,E,8227
1327,D,2947
1327,C,12792
1327,B,17966
1327,A,34614
1326,G,59
1326,F2,405
1326,F1,755
1326,E,1844
1326,D2,9083
1326,D1,11286
1326,C,14911
1326,B,22958
1326,A,28159
1325,F,1552
1325,E,1718
1325,D,11047
1325,C,12489
1325,B,33511
1325,A,35829
1324,F,8211
1324,E,11653
1324,D,24731
1324,C,25683
1324,B,26090
1324,A,24642
1323,B,8237
1323,A,18895
1322,F,83
1322,E,271
1322,D,662
1322,C,1944
1322,B,3714
1322,A,12031
1321,C,9221
1321,A,13726
1320,F,135
1320,E,569
1320,D,1127
1320,C,2750
1320,B,5641
1320,A,14838
1316,F,452
1316,E,3108
1316,D,3101
1316,C,6831
1316,B,10760
1316,A,18064
1315,C,9574
1315,B,8759
1315,A,11577
1313,E,470
1313,D,1000
1313,C2,5831
1313,C1,9736
1313,B,6305
1313,A,14904
1312,G,706
1312,F,631
1312,E,5166
1312,D,8553
1312,C,15258
1312,B,22925
1312,A,24680
1311,F,3685
1311,E,2013
1311,D,8206
1311,C,15198
1311,B,18016
1311,A,39006
1310,F,60
1310,E,250
1310,D,1153
1310,C,448
1310,B,479
1310,A,4802
1307,G,386
1307,F,518
1307,E,1044
1307,D,5731
1307,C,11262
1307,B,12673
1307,A,14535
1305,H,89
1305,G,803
1305,F,2133
1305,E,2766
1305,D,4570
1305,C,12800
1305,B,11021
1305,A,13592
1304,F2,1215
1304,F1,1458
1304,E,4635
1304,D,5899
1304,C,15039
1304,B,17053
1304,A,24357
1303,G,646
1303,F,483
1303,E,2457
1303,D,6543
1303,C,11499
1303,B,14979
1303,A,28563
1302,J,9
1302,I,2
1302,H,8
1302,G,22
1302,F,72
1302,E,44
1302,D,90
1302,C,372
1302,B,143
1302,A,294
1301,F,998
1301,E,1162
1301,D,3689
1301,C,8824
1301,B,13485
1301,A,18763
1300,B,21038
1300,A,20376
1299,E,145
1299,D,387
1299,C,3437
1299,B,4912
1299,A,11374
1297,I,23
1297,H,36
1297,G,60
1297,F,105
1297,E,188
1297,D,250
1297,C,383
1297,B,389
1297,A,851
1296,F,2530
1296,E2,4529
1296,E1,6764
1296,D,13431
1296,C,13980
1296,B,27991
1296,A,37113
1295,F,902
1295,E,2216
1295,D,7985
1295,C,12181
1295,B,8884
1295,A,21637
1294,F,5014
1294,E,4508
1294,D,10887
1294,C,29642
1294,B,20592
1294,A,41280
1293,B,20132
1293,A,14629
1292,F,263
1292,E,297
1292,D,744
1292,C,1773
1292,B,5810
1292,A,12716
1291,F,392
1291,B,13460
1291,A,18585
1290,F,335
1290,E,419
1290,D,547
1290,C,1435
1290,B,4500
1290,A,8138
1288,F,397
1288,E,3161
1288,D,6222
1288,C,11705
1288,B,16354
1288,A,17433
1287,B,8951
1287,A,19628
1286,F,204
1286,E,443
1286,D,507
1286,C2,564
1286,C1,1142
1286,B,4227
1286,A,8012
1285,F,992
1285,E,1563
1285,D,6994
1285,C,20540
1285,B,19553
1285,A,26607
1284,G,134
1284,F,284
1284,E,1001
1284,D,2800
1284,C,7474
1284,B,10353
1284,A,17536
1283,F,1494
1283,E,5975
1283,D,7059
1283,C,12353
1283,B,20554
1283,A,42199
1282,E,906
1282,D,1970
1282,C,3976
1282,B2,9559
1282,B1,10911
1282,A,14209
1281,B,7836
1281,A,17353
1280,F,51
1280,E,182
1280,D,866
1280,C,2361
1280,B,3621
1280,A,4965
1279,F,768
1279,E,332
1279,D,5608
1279,C,11076
1279,B,13038
1279,A,16270
1278,F,1494
1278,E,1634
1278,D,3497
1278,C,7336
1278,B,12394
1278,A,15104
1277,D,2867
1277,B,13845
1277,A,12617
1276,F,272
1276,E,70
1276,D,453
1276,C,1373
1276,B,4444
1276,A,11747
1275,F,91
1275,E3,56
1275,E2,130
1275,E1,254
1275,D,421
1275,C,667
1275,B,815
1275,A,879
1272,F,1623
1272,E,5387
1272,D,14916
1272,C,23343
1272,B,13081
1272,A,19402
1271,F,178
1271,E,2971
1271,D,2576
1271,C,9981
1271,B,10824
1271,A,14422
1270,I,203
1270,H,505
1270,G,1783
1270,F,1011
1270,E,2086
1270,D,4282
1270,C,13159
1270,B,15490
1270,A,16274
1269,B,8685
1269,A,20003
1268,E,207
1268,D,356
1268,C,1591
1268,B,5410
1268,A,8103
1267,L,2611
1267,K,1620
1267,J,2405
1267,I,628
1267,H,83
1267,G,578
1267,F,414
1267,E,2848
1267,D,192
1267,C,374
1267,B,3565
1267,A,733
1266,H,93
1266,G,110
1266,F,309
1266,E,1964
1266,D,3293
1266,C,9138
1266,B,13664
1266,A,14270
1265,E,3044
1265,B,12016
1265,A,14425
1264,F,670
1264,E,647
1264,D2,661
1264,D1,1026
1264,C,1095
1264,B,5466
1264,A,9652
1263,F,796
1263,E,2464
1263,D,12564
1263,C,12924
1263,B,10855
1263,A,15430
1261,F,338
1260,F,421
1260,E,1525
1260,D,3501
1260,C,7664
1260,B,14686
1260,A,13637
1257,G,539
1257,F,1788
1257,E,4022
1257,D,7018
1257,C,15119
1257,B,18950
1257,A,19717
1256,F,2900
1256,E,3663
1256,D,11343
1256,C,6433
1256,B,12428
1256,A,26903
1255,C,6368
1255,B,11361
1255,A,16431
1254,E,235
1254,D,1004
1254,C,1165
1254,B2,2784
1254,B1,4219
1254,A,4861
1253,F,1377
1253,E,2483
1253,D,8481
1253,C,13231
1253,B,10653
1253,A,17080
1252,L,534
1252,K,1683
1252,J,657
1252,I,28
1252,H,2513
1252,G,1300
1252,F,759
1252,E,1156
1252,D,242
1252,C,3520
1252,B,481
1252,A,5436
1251,F,755
1251,E2,2161
1251,E1,1943
1251,D,5387
1251,C,11003
1251,B,10325
1251,A,17934
1250,N,1508
1250,M,342
1250,L,3918
1250,K,128
1250,J,2740
1250,I,123
1250,H,3879
1250,G,692
1250,F,6972
1250,E,776
1250,D,147
1250,C,1245
1250,B,2495
1250,A,3946
1249,F,1892
1249,E,8742
1249,D2,4580
1249,D1,4570
1249,C2,11758
1249,C1,14531
1249,B2,15659
1249,B1,19386
1249,A,21301
1248,D1,2239
1248,B,15965
1248,A,13410
1246,F,131
1245,F,1625
1245,E,1047
1245,D,6300
1245,C,15909
1245,B,13164
1245,A,13633
1244,G,1223
1244,F,1273
1244,E,4450
1244,D,6944
1244,C,7169
1244,B,14535
1244,A,18283
1243,B2,6717
1243,B1,14222
1243,A,14945
1242,E,121
1242,D,167
1242,C,1383
1242,B,6406
1242,A,11975
1240,F,191
1239,F,217
1239,E,776
1239,D,1680
1239,C,1276
1239,B,932
1239,A,6909
1238,G,371
1238,F,1572
1238,E,2581
1238,D,5567
1238,C,6943
1238,B,12811
1238,A,22266
1237,H,258
1237,G,84
1237,F,779
1237,E,1208
1237,D,3634
1237,C2,4007
1237,C1,5725
1237,B,13718
1237,A,17626
1236,F,155
1236,E,595
1236,D,1616
1236,C,9589
1236,B,10210
1236,A,15431
1234,F,2221
1234,E,2476
1234,D,13241
1234,C,11847
1234,B2,15910
1234,B1,17802
1234,A,26519
1231,E,601
1231,C,3298
1230,B,17777
1230,A,20410
1228,F,402
1228,E,2323
1228,D,4848
1228,C,8459
1228,B,11108
1228,A,20415
1227,G,846
1227,F2,1386
1227,F1,1696
1227,E,1394
