Handle,Max Rating_x,Result,Solved Problems,Problem Count
vgtcross,2508.0,Yes,"{(1768, 'C'), (1851, 'E'), (1833, 'D'), (1766, 'C'), (1326, 'D1'), (1829, 'F'), (1860, 'C'), (1847, 'C'), (486, 'B'), (1717, 'C'), (1838, 'C'), (1809, 'C'), (1857, 'E'), (437, 'B'), (1679, 'C'), (1772, 'D'), (1879, 'C'), (1439, 'A1'), (1705, 'C'), (1732, 'D1'), (1749, 'C'), (1839, 'C'), (1826, 'C'), (1840, 'D'), (1762, 'C'), (1844, 'D'), (1830, 'A'), (1819, 'A'), (1858, 'B'), (1788, 'C'), (1846, 'E1'), (1854, 'A1'), (1857, 'D'), (1767, 'D'), (1845, 'C'), (1673, 'C'), (1765, 'N'), (1739, 'C'), (1765, 'K'), (1805, 'C'), (1792, 'C'), (1740, 'D'), (1811, 'E'), (1791, 'F'), (1771, 'B'), (1758, 'C'), (1773, 'E'), (1851, 'D'), (1815, 'A'), (1775, 'B'), (1742, 'F'), (1776, 'L'), (1790, 'E'), (1748, 'B'), (1735, 'C'), (1552, 'B'), (1800, 'E1'), (1102, 'D'), (1682, 'C'), (1814, 'C'), (1807, 'E'), (1697, 'C'), (1325, 'C'), (1753, 'A2'), (1487, 'D'), (1733, 'D1'), (1750, 'C'), (1669, 'H'), (1778, 'B'), (1545, 'A'), (1844, 'C'), (1476, 'B'), (1760, 'F'), (1621, 'B'), (1850, 'G'), (1594, 'E1'), (1558, 'A'), (1824, 'A'), (1617, 'C'), (1738, 'C'), (1634, 'B'), (1862, 'D'), (1740, 'C'), (1736, 'C1'), (1810, 'C'), (276, 'C'), (1759, 'E'), (1691, 'C'), (1693, 'A'), (1746, 'C'), (1867, 'C'), (1774, 'B'), (1651, 'C'), (1706, 'C'), (1761, 'C'), (1837, 'D'), (1800, 'E2'), (1103, 'A'), (1710, 'A'), (1864, 'C'), (1774, 'C'), (1789, 'C'), (1872, 'E'), (1379, 'B'), (1721, 'C'), (1759, 'D'), (1742, 'G'), (1842, 'C'), (1670, 'C'), (1850, 'F'), (1870, 'C'), (1676, 'F'), (1776, 'H'), (1804, 'C'), (1764, 'C'), (1753, 'A1'), (296, 'C')}",117
no_dream,2481.0,Yes,"{(1854, 'A1'), (1264, 'A'), (1746, 'C'), (1605, 'C'), (1684, 'C'), (1609, 'C'), (1615, 'B'), (1864, 'C'), (1404, 'A'), (1844, 'C'), (1863, 'D'), (1621, 'B'), (1842, 'C'), (1558, 'A'), (1824, 'A'), (1868, 'A'), (1630, 'A'), (1628, 'A'), (1696, 'C'), (1817, 'A'), (1654, 'C'), (1844, 'D'), (1819, 'A'), (1764, 'C'), (1381, 'A1')}",25
ExplodingKonjac,2445.0,Yes,"{(1768, 'C'), (1612, 'C'), (839, 'C'), (1627, 'C'), (1706, 'C'), (1654, 'C'), (1649, 'C'), (1627, 'B'), (1649, 'B'), (1732, 'D1'), (1604, 'C'), (1775, 'B'), (1606, 'C'), (1602, 'C')}",14
WH6BNNS,2572.0,Yes,"{(1352, 'F'), (1854, 'A1'), (1693, 'A'), (1649, 'C'), (171, 'D'), (1692, 'G'), (727, 'C'), (839, 'C'), (1765, 'K'), (1765, 'N'), (489, 'C'), (520, 'B'), (1360, 'E'), (1285, 'B'), (414, 'B'), (977, 'E'), (1692, 'F'), (1195, 'C'), (1487, 'D'), (1408, 'B'), (698, 'A'), (1457, 'C'), (1364, 'B'), (812, 'C'), (1844, 'C'), (1167, 'B'), (1701, 'C'), (171, 'B'), (550, 'A'), (35, 'C'), (1863, 'D'), (550, 'C'), (1505, 'C'), (290, 'A'), (189, 'A'), (476, 'B'), (1409, 'D'), (1549, 'C'), (1080, 'C'), (1738, 'C'), (1425, 'F'), (545, 'C'), (289, 'B'), (166, 'E'), (1487, 'C'), (1844, 'D'), (679, 'A'), (409, 'H'), (1649, 'B'), (580, 'C'), (1748, 'B')}",51
Daniel777,2420.0,Yes,"{(1416, 'A'), (1854, 'A1'), (1766, 'C'), (1733, 'C'), (1612, 'C'), (1579, 'C'), (1603, 'A'), (1746, 'C'), (1638, 'C'), (1220, 'C'), (1726, 'C'), (1774, 'B'), (1673, 'C'), (1446, 'A'), (1553, 'D'), (1733, 'D1'), (1750, 'C'), (1717, 'C'), (1631, 'C'), (1574, 'C'), (1774, 'C'), (1864, 'C'), (1569, 'C'), (1516, 'B'), (1844, 'C'), (1602, 'C'), (1701, 'C'), (1573, 'B'), (1863, 'D'), (1579, 'D'), (1542, 'B'), (1721, 'C'), (1594, 'E1'), (1842, 'C'), (1771, 'B'), (1607, 'D'), (1868, 'A'), (1553, 'B'), (1540, 'A'), (1870, 'C'), (1773, 'E'), (1628, 'A'), (1749, 'C'), (1630, 'A'), (1634, 'B'), (1604, 'C'), (1520, 'E'), (1513, 'B'), (1804, 'C'), (1762, 'C'), (1736, 'C1'), (1844, 'D'), (1819, 'A'), (1667, 'A'), (1601, 'A'), (1614, 'C'), (1810, 'C')}",57
Flew,2418.0,Yes,"{(1517, 'C'), (1627, 'C'), (1649, 'C'), (1753, 'A1'), (1561, 'C'), (1706, 'C'), (1609, 'C'), (1753, 'A2'), (1614, 'C'), (1561, 'B'), (1631, 'C'), (1778, 'B'), (1648, 'A'), (1606, 'C'), (1870, 'C'), (710, 'B'), (1776, 'H'), (1634, 'B'), (1775, 'B'), (1776, 'L'), (1795, 'C'), (1654, 'C'), (710, 'C'), (1627, 'B'), (1649, 'B'), (1788, 'C')}",26
Legitimity,2501.0,Yes,"{(1521, 'B'), (1517, 'C'), (1746, 'C'), (1823, 'C'), (1649, 'C'), (359, 'B'), (810, 'B'), (1651, 'C'), (1684, 'C'), (1706, 'C'), (1519, 'C'), (1761, 'C'), (1659, 'B'), (1710, 'A'), (1864, 'C'), (1516, 'B'), (1661, 'B'), (1701, 'C'), (1863, 'D'), (1659, 'C'), (189, 'A'), (96, 'B'), (1721, 'C'), (1842, 'C'), (1648, 'A'), (4, 'C'), (1870, 'C'), (1705, 'C'), (1738, 'C'), (1320, 'A'), (1062, 'A'), (58, 'B'), (527, 'C'), (91, 'B'), (1804, 'C'), (1696, 'C'), (1817, 'A'), (1654, 'C'), (1698, 'C'), (1830, 'A'), (1667, 'A'), (1649, 'B'), (520, 'B'), (1737, 'B'), (987, 'C'), (1647, 'C')}",46
Forested,2644.0,Yes,"{(1854, 'A1'), (1603, 'A'), (1746, 'C'), (1616, 'C'), (1774, 'B'), (1847, 'C'), (1389, 'C'), (1753, 'A2'), (1774, 'C'), (1864, 'C'), (1710, 'A'), (1391, 'C'), (1354, 'C1'), (1463, 'B'), (1863, 'D'), (1721, 'C'), (1842, 'C'), (1409, 'D'), (1824, 'A'), (1868, 'A'), (1870, 'C'), (1738, 'C'), (1776, 'H'), (1562, 'C'), (1513, 'B'), (1696, 'C'), (1776, 'L'), (1426, 'D'), (1764, 'C'), (1370, 'C'), (1753, 'A1'), (1810, 'C')}",32
DeMen100ns,2390.0,Yes,"{(1517, 'C'), (1766, 'C'), (1515, 'C'), (1649, 'C'), (1726, 'C'), (1519, 'C'), (1526, 'C1'), (1728, 'C'), (1466, 'C'), (1866, 'B'), (1809, 'C'), (1492, 'C'), (1536, 'C'), (1863, 'D'), (1003, 'C'), (1679, 'C'), (1373, 'C'), (1362, 'C'), (1868, 'A'), (1540, 'A'), (1350, 'B'), (1526, 'B'), (1762, 'C'), (1830, 'A'), (1418, 'B'), (1407, 'B'), (1484, 'B'), (1405, 'C'), (1471, 'C'), (1767, 'D'), (1419, 'D2'), (1418, 'C'), (1684, 'C'), (1673, 'C'), (1739, 'C'), (1556, 'B'), (1805, 'C'), (1360, 'E'), (1369, 'C'), (1569, 'C'), (1397, 'B'), (1463, 'B'), (1701, 'C'), (1452, 'B'), (1195, 'D1'), (1515, 'D'), (356, 'A'), (288, 'A'), (1773, 'E'), (1815, 'A'), (107, 'A'), (1401, 'C'), (1347, 'D'), (1817, 'A'), (1776, 'L'), (1627, 'B'), (1535, 'C'), (1614, 'C'), (1486, 'B'), (1180, 'B'), (557, 'B'), (1733, 'C'), (1627, 'C'), (1616, 'C'), (1459, 'B'), (1697, 'C'), (1659, 'B'), (977, 'E'), (1195, 'C'), (1733, 'D1'), (1669, 'H'), (1499, 'C'), (1545, 'A'), (1461, 'B'), (1516, 'B'), (1661, 'B'), (1420, 'C1'), (1197, 'C'), (1659, 'C'), (1476, 'B'), (1542, 'B'), (1621, 'B'), (1594, 'E1'), (1558, 'A'), (1461, 'C'), (1409, 'D'), (1368, 'B'), (1617, 'C'), (1606, 'C'), (1628, 'A'), (1634, 'B'), (1250, 'H'), (1427, 'B'), (1493, 'B'), (1466, 'D'), (1360, 'D'), (1601, 'A'), (1810, 'C'), (1612, 'C'), (1691, 'C'), (1603, 'A'), (1746, 'C'), (234, 'C'), (1548, 'A'), (1433, 'E'), (1651, 'C'), (1400, 'C'), (1574, 'C'), (1710, 'A'), (1615, 'B'), (1391, 'C'), (1440, 'C1'), (1668, 'C'), (1721, 'C'), (1842, 'C'), (1591, 'C'), (1670, 'C'), (1419, 'C'), (1870, 'C'), (1776, 'H'), (1119, 'B'), (1236, 'C'), (1370, 'C'), (1649, 'B'), (520, 'B'), (1647, 'C'), (1453, 'B')}",127
wdnmdwrnmmp,2386.0,Yes,"{(1735, 'C'), (863, 'B'), (1833, 'D'), (1854, 'A1'), (1821, 'C'), (1627, 'C'), (1867, 'C'), (359, 'B'), (1673, 'C'), (1807, 'E'), (757, 'B'), (1519, 'C'), (1864, 'C'), (1818, 'C'), (1644, 'C'), (1661, 'B'), (2, 'A'), (1791, 'F'), (891, 'A'), (1621, 'B'), (1627, 'B'), (1842, 'C'), (1679, 'C'), (1607, 'D'), (1618, 'D'), (1868, 'A'), (1870, 'C'), (1732, 'D1'), (1738, 'C'), (1194, 'B'), (538, 'B'), (743, 'C'), (1194, 'C'), (441, 'C')}",34
MridulAhi,2562.0,Yes,"{(1766, 'C'), (1515, 'C'), (1605, 'C'), (1660, 'C'), (1860, 'C'), (1847, 'C'), (1609, 'C'), (1526, 'C1'), (1728, 'C'), (1717, 'C'), (1838, 'C'), (1866, 'B'), (1863, 'D'), (1443, 'B'), (1470, 'A'), (1679, 'C'), (1879, 'C'), (1705, 'C'), (1694, 'C'), (1839, 'C'), (1711, 'B'), (1526, 'B'), (1840, 'D'), (1696, 'C'), (1762, 'C'), (1844, 'D'), (1830, 'A'), (1819, 'A'), (1858, 'B'), (1711, 'C'), (1788, 'C'), (1846, 'E1'), (1854, 'A1'), (1767, 'D'), (1845, 'C'), (1765, 'K'), (1765, 'N'), (1805, 'C'), (1740, 'D'), (1631, 'C'), (1380, 'C'), (1701, 'C'), (1515, 'D'), (1771, 'B'), (1758, 'C'), (1773, 'E'), (1815, 'A'), (1775, 'B'), (1817, 'A'), (1776, 'L'), (1654, 'C'), (1748, 'B'), (1101, 'E'), (1535, 'C'), (1638, 'C'), (1682, 'C'), (1814, 'C'), (1393, 'B'), (1697, 'C'), (1753, 'A2'), (1690, 'E'), (1659, 'B'), (1750, 'C'), (1669, 'H'), (1499, 'C'), (1778, 'B'), (1644, 'C'), (1516, 'B'), (1844, 'C'), (1661, 'B'), (1420, 'C1'), (1659, 'C'), (1579, 'D'), (1824, 'A'), (1738, 'C'), (1628, 'A'), (1555, 'C'), (1862, 'D'), (1740, 'C'), (1736, 'C1'), (1795, 'C'), (1810, 'C'), (1416, 'A'), (1691, 'C'), (1867, 'C'), (1196, 'D1'), (1651, 'C'), (1706, 'C'), (1761, 'C'), (1837, 'D'), (1574, 'C'), (1719, 'C'), (1774, 'C'), (1864, 'C'), (1404, 'A'), (1615, 'B'), (1668, 'C'), (1789, 'C'), (1872, 'E'), (1721, 'C'), (1842, 'C'), (1591, 'C'), (1670, 'C'), (1276, 'A'), (1870, 'C'), (1776, 'H'), (1804, 'C'), (1698, 'C'), (1764, 'C'), (1753, 'A1'), (1453, 'B')}",111
SmolBrain,2389.0,Yes,"{(1070, 'F'), (707, 'C'), (1517, 'C'), (1186, 'D'), (1143, 'C'), (1605, 'C'), (1515, 'C'), (1660, 'C'), (1649, 'C'), (1253, 'C'), (777, 'B'), (1249, 'C1'), (1860, 'C'), (1081, 'C'), (1332, 'C'), (1519, 'C'), (1609, 'C'), (1526, 'C1'), (962, 'C'), (1650, 'D'), (1538, 'F'), (185, 'A'), (1506, 'E'), (1838, 'C'), (1466, 'C'), (689, 'A'), (1108, 'D'), (1494, 'B'), (1573, 'B'), (1809, 'C'), (1043, 'C'), (1338, 'A'), (991, 'D'), (1054, 'C'), (702, 'C'), (1492, 'C'), (1536, 'C'), (1130, 'C'), (1498, 'B'), (1470, 'A'), (1506, 'D'), (1178, 'D'), (1679, 'C'), (847, 'A'), (1362, 'C'), (1070, 'D'), (1868, 'A'), (1549, 'C'), (1604, 'C'), (1630, 'A'), (994, 'B'), (455, 'A'), (609, 'C'), (1284, 'B'), (1443, 'C'), (1163, 'B1'), (868, 'C'), (1350, 'B'), (886, 'C'), (771, 'B'), (1526, 'B'), (166, 'E'), (1245, 'C'), (468, 'A'), (930, 'A'), (1844, 'D'), (1830, 'A'), (1108, 'C'), (362, 'A'), (679, 'A'), (1484, 'B'), (111, 'A'), (1301, 'B'), (1088, 'C'), (599, 'B'), (837, 'C'), (799, 'B'), (1854, 'A1'), (1579, 'C'), (1169, 'B'), (1418, 'C'), (1101, 'C'), (279, 'B'), (1167, 'C'), (839, 'C'), (1684, 'C'), (1673, 'C'), (1312, 'C'), (1556, 'B'), (128, 'A'), (665, 'C'), (1105, 'C'), (1367, 'C'), (165, 'B'), (762, 'A'), (1547, 'E'), (1553, 'D'), (550, 'B'), (1541, 'C'), (1106, 'D'), (698, 'A'), (1380, 'C'), (814, 'B'), (1107, 'C'), (1569, 'C'), (251, 'A'), (1397, 'B'), (1452, 'B'), (812, 'C'), (1201, 'B'), (761, 'C'), (356, 'A'), (1676, 'G'), (1374, 'D'), (990, 'C'), (1348, 'B'), (1201, 'C'), (1562, 'C'), (884, 'C'), (1282, 'B1'), (347, 'A'), (1401, 'C'), (1095, 'C'), (1547, 'D'), (1654, 'C'), (580, 'C'), (1627, 'B'), (1220, 'B'), (1097, 'C'), (1296, 'D'), (1365, 'B'), (1614, 'C'), (1546, 'C'), (1352, 'E'), (742, 'B'), (1114, 'B'), (1552, 'B'), (1535, 'C'), (1486, 'B'), (1560, 'D'), (1110, 'C'), (1165, 'C'), (1627, 'C'), (1638, 'C'), (1682, 'C'), (1676, 'H2'), (1675, 'E'), (1616, 'C'), (1676, 'H1'), (1102, 'D'), (1559, 'D1'), (643, 'A'), (1393, 'B'), (1325, 'C'), (770, 'B'), (1690, 'E'), (1292, 'A'), (1659, 'B'), (1195, 'C'), (1249, 'C2'), (982, 'C'), (1669, 'H'), (1499, 'C'), (1778, 'B'), (1644, 'C'), (1516, 'B'), (1844, 'C'), (1661, 'B'), (1420, 'C1'), (770, 'C'), (1197, 'C'), (1659, 'C'), (270, 'B'), (1579, 'D'), (1542, 'B'), (1621, 'B'), (415, 'B'), (1476, 'B'), (1462, 'E1'), (1594, 'E1'), (1646, 'C'), (1461, 'C'), (1409, 'D'), (1368, 'B'), (1617, 'C'), (1606, 'C'), (1520, 'E'), (1106, 'B'), (893, 'C'), (1634, 'B'), (1421, 'C'), (855, 'B'), (1555, 'C'), (1238, 'B'), (538, 'B'), (342, 'B'), (804, 'B'), (978, 'E'), (1611, 'D'), (1368, 'C'), (1051, 'C'), (272, 'C'), (977, 'D'), (1133, 'D'), (1157, 'C1'), (300, 'B'), (1046, 'F'), (1561, 'B'), (987, 'C'), (740, 'A'), (676, 'B'), (1521, 'B'), (1624, 'D'), (1416, 'A'), (1612, 'C'), (1691, 'C'), (1005, 'D'), (1196, 'D1'), (1323, 'B'), (1561, 'C'), (1200, 'C'), (1216, 'D'), (489, 'C'), (1490, 'F'), (150, 'A'), (676, 'C'), (1446, 'A'), (744, 'A'), (1574, 'C'), (1629, 'C'), (1615, 'B'), (1864, 'C'), (1404, 'A'), (1030, 'C'), (1391, 'C'), (1602, 'C'), (755, 'C'), (1668, 'C'), (845, 'C'), (1296, 'C'), (1534, 'C'), (123, 'A'), (851, 'B'), (957, 'A'), (534, 'B'), (1379, 'B'), (928, 'B'), (1538, 'C'), (932, 'B'), (476, 'B'), (1591, 'C'), (1670, 'C'), (1618, 'D'), (1607, 'D'), (1553, 'B'), (1181, 'B'), (70, 'A'), (1320, 'A'), (1676, 'F'), (325, 'A'), (602, 'B'), (1551, 'C'), (853, 'A'), (1513, 'B'), (441, 'B'), (1009, 'B'), (496, 'B'), (1119, 'B'), (545, 'C'), (1183, 'C'), (1425, 'F'), (1250, 'L'), (1675, 'D'), (1487, 'C'), (1551, 'B2'), (1370, 'C'), (1649, 'B'), (520, 'B'), (1119, 'C'), (479, 'C'), (1196, 'C'), (1647, 'C'), (1081, 'B')}",283
XZC__Bobby,2366.0,Yes,"{(1612, 'C'), (1691, 'C'), (1746, 'C'), (1693, 'A'), (1638, 'C'), (1627, 'C'), (1726, 'C'), (1737, 'C'), (1649, 'B'), (1651, 'C'), (1684, 'C'), (1706, 'C'), (1616, 'C'), (1609, 'C'), (1697, 'C'), (1753, 'A2'), (1650, 'D'), (1733, 'D1'), (1717, 'C'), (1728, 'C'), (1631, 'C'), (1629, 'C'), (1710, 'A'), (1864, 'C'), (1644, 'C'), (1866, 'B'), (1661, 'B'), (1701, 'C'), (1605, 'C'), (1621, 'B'), (1721, 'C'), (1627, 'B'), (1594, 'E1'), (1679, 'C'), (1670, 'C'), (1824, 'A'), (1868, 'A'), (1758, 'C'), (1870, 'C'), (1705, 'C'), (1732, 'D1'), (1738, 'C'), (1648, 'A'), (1634, 'B'), (1696, 'C'), (1817, 'A'), (1611, 'D'), (1654, 'C'), (1698, 'C'), (1819, 'A'), (1667, 'A'), (409, 'H'), (1753, 'A1'), (1551, 'B2'), (1737, 'B'), (1614, 'C'), (1647, 'C')}",57
wangyian2022,2346.0,Yes,"{(1735, 'C'), (1176, 'C'), (1733, 'C'), (1579, 'C'), (1603, 'A'), (1746, 'C'), (1627, 'C'), (1605, 'C'), (982, 'B'), (1726, 'C'), (1737, 'C'), (1200, 'C'), (1561, 'C'), (1673, 'C'), (1706, 'C'), (1739, 'C'), (1556, 'B'), (1183, 'D'), (1559, 'D1'), (1249, 'B2'), (1753, 'A2'), (486, 'B'), (1547, 'E'), (1249, 'C2'), (1717, 'C'), (1444, 'A'), (1631, 'C'), (1249, 'C1'), (1719, 'C'), (1710, 'A'), (1864, 'C'), (1602, 'C'), (1844, 'C'), (1579, 'D'), (1555, 'B'), (1542, 'B'), (1721, 'C'), (1679, 'C'), (1670, 'C'), (1607, 'D'), (1868, 'A'), (1549, 'C'), (1870, 'C'), (1705, 'C'), (1738, 'C'), (1630, 'A'), (1634, 'B'), (1604, 'C'), (1562, 'C'), (1234, 'C'), (1555, 'C'), (1234, 'B2'), (1183, 'C'), (1696, 'C'), (1611, 'D'), (1547, 'D'), (1698, 'C'), (1844, 'D'), (1328, 'B'), (1627, 'B'), (1753, 'A1'), (1601, 'A'), (1614, 'C'), (670, 'C')}",64
Zhouershan,2339.0,Yes,"{(730, 'H'), (1768, 'C'), (1821, 'C'), (1548, 'A'), (1823, 'C'), (316, 'E1'), (1814, 'C'), (1090, 'A'), (1559, 'D1'), (1837, 'D'), (185, 'A'), (1487, 'D'), (1717, 'C'), (1864, 'C'), (1534, 'C'), (1250, 'A'), (1397, 'B'), (845, 'C'), (1016, 'B'), (1594, 'E1'), (1824, 'A'), (1549, 'C'), (1320, 'A'), (576, 'A'), (1250, 'H'), (505, 'B'), (1513, 'B'), (1250, 'L'), (1817, 'A'), (1830, 'A'), (1600, 'J'), (409, 'H'), (1858, 'B'), (1321, 'B'), (1810, 'C'), (1471, 'C')}",36
Mapakaka,2319.0,Yes,"{(1740, 'C'), (1860, 'C'), (1792, 'C'), (1740, 'D')}",4
dimss,2317.0,Yes,"{(1517, 'C'), (1766, 'C'), (1515, 'C'), (1605, 'C'), (1660, 'C'), (1726, 'C'), (1692, 'G'), (1860, 'C'), (1847, 'C'), (909, 'B'), (1299, 'A'), (1609, 'C'), (1526, 'C1'), (1519, 'C'), (1650, 'D'), (1538, 'F'), (1728, 'C'), (1717, 'C'), (1466, 'C'), (854, 'C'), (1270, 'C'), (1866, 'B'), (1371, 'C'), (1494, 'B'), (1338, 'A'), (1492, 'C'), (1415, 'C'), (1536, 'C'), (1863, 'D'), (1443, 'B'), (1470, 'A'), (1722, 'G'), (1340, 'A'), (1868, 'A'), (1604, 'C'), (1705, 'C'), (1732, 'D1'), (1749, 'C'), (371, 'B'), (1443, 'C'), (1062, 'A'), (1526, 'B'), (1209, 'B'), (1696, 'C'), (1844, 'D'), (1830, 'A'), (1819, 'A'), (1788, 'C'), (1209, 'C'), (1422, 'B'), (1237, 'B'), (1854, 'A1'), (1419, 'D2'), (1845, 'C'), (1473, 'C'), (1765, 'N'), (1765, 'K'), (1684, 'C'), (1556, 'B'), (165, 'B'), (1547, 'E'), (1541, 'C'), (1631, 'C'), (1569, 'C'), (1701, 'C'), (1515, 'D'), (1676, 'G'), (1771, 'B'), (1758, 'C'), (1773, 'E'), (1269, 'B'), (1815, 'A'), (1775, 'B'), (1562, 'C'), (1817, 'A'), (1776, 'L'), (1769, 'B2'), (1654, 'C'), (1547, 'D'), (1667, 'A'), (1482, 'B'), (1627, 'B'), (1737, 'B'), (1546, 'C'), (1535, 'C'), (1486, 'B'), (1560, 'D'), (1733, 'C'), (1638, 'C'), (1627, 'C'), (1676, 'H2'), (1737, 'C'), (1676, 'H1'), (1490, 'E'), (1697, 'C'), (546, 'C'), (1753, 'A2'), (1690, 'E'), (1659, 'B'), (1692, 'F'), (1487, 'D'), (1733, 'D1'), (1750, 'C'), (1669, 'H'), (1778, 'B'), (1644, 'C'), (1516, 'B'), (1714, 'E'), (1844, 'C'), (1661, 'B'), (1420, 'C1'), (1659, 'C'), (1476, 'B'), (1555, 'B'), (1542, 'B'), (1462, 'E1'), (1594, 'E1'), (1646, 'C'), (1558, 'A'), (944, 'C'), (1824, 'A'), (1617, 'C'), (1606, 'C'), (1520, 'E'), (1738, 'C'), (1634, 'B'), (1038, 'C'), (1555, 'C'), (1427, 'B'), (1466, 'D'), (1740, 'C'), (1736, 'C1'), (1810, 'C'), (1769, 'C2'), (1521, 'B'), (1416, 'A'), (1548, 'A'), (1612, 'C'), (1746, 'C'), (1693, 'A'), (1651, 'C'), (1706, 'C'), (1761, 'C'), (1490, 'F'), (304, 'C'), (1446, 'A'), (1444, 'A'), (1574, 'C'), (1629, 'C'), (1719, 'C'), (1710, 'A'), (1864, 'C'), (1615, 'B'), (1534, 'C'), (1602, 'C'), (1703, 'F'), (1440, 'C1'), (1789, 'C'), (1538, 'C'), (1062, 'B'), (1436, 'C'), (1721, 'C'), (1842, 'C'), (1462, 'D'), (1591, 'C'), (1670, 'C'), (1618, 'D'), (1648, 'A'), (1419, 'C'), (1870, 'C'), (1553, 'B'), (1776, 'H'), (1676, 'F'), (1513, 'B'), (1804, 'C'), (1487, 'C'), (1698, 'C'), (1764, 'C'), (1753, 'A1'), (1506, 'E'), (1647, 'C'), (1453, 'B')}",182
slenbol,2391.0,Yes,"{(1612, 'C'), (1691, 'C'), (1746, 'C'), (1693, 'A'), (1649, 'C'), (1638, 'C'), (1726, 'C'), (1737, 'C'), (1627, 'C'), (1651, 'C'), (1684, 'C'), (1673, 'C'), (696, 'A'), (1697, 'C'), (1631, 'C'), (1629, 'C'), (1710, 'A'), (1864, 'C'), (1644, 'C'), (1866, 'B'), (1661, 'B'), (1701, 'C'), (1605, 'C'), (1621, 'B'), (1721, 'C'), (1594, 'E1'), (1670, 'C'), (1868, 'A'), (1870, 'C'), (1738, 'C'), (1634, 'B'), (1696, 'C'), (1817, 'A'), (1654, 'C'), (1667, 'A'), (1551, 'B2'), (1627, 'B'), (1649, 'B'), (1737, 'B'), (1647, 'C')}",40
i8d,2400.0,Yes,"{(960, 'B'), (1854, 'A1'), (1693, 'A'), (1605, 'C'), (1682, 'C'), (1673, 'C'), (1559, 'D1'), (1761, 'C'), (1556, 'B'), (1750, 'C'), (1710, 'A'), (1644, 'C'), (1573, 'B'), (1844, 'C'), (1338, 'A'), (1555, 'B'), (1515, 'D'), (1842, 'C'), (1771, 'B'), (1591, 'C'), (1868, 'A'), (1549, 'C'), (1604, 'C'), (1815, 'A'), (1634, 'B'), (1555, 'C'), (1804, 'C'), (1696, 'C'), (1817, 'A'), (1844, 'D'), (1830, 'A'), (1101, 'B')}",32
Kai-HavertZ,2302.0,Yes,"{(1214, 'A'), (1879, 'C'), (1372, 'C'), (1088, 'C'), (1372, 'B')}",5
TQX,2385.0,Yes,"{(1517, 'C'), (1691, 'C'), (1603, 'A'), (1693, 'A'), (1556, 'B'), (1446, 'A'), (1553, 'D'), (1399, 'D'), (1574, 'C'), (1466, 'C'), (1710, 'A'), (1774, 'C'), (1545, 'A'), (1534, 'C'), (1569, 'C'), (1338, 'A'), (1420, 'C1'), (1417, 'C'), (1542, 'B'), (1409, 'D'), (1553, 'B'), (1520, 'E'), (1540, 'A'), (1630, 'A'), (1628, 'A'), (1466, 'D'), (1426, 'D'), (1601, 'A'), (670, 'C')}",29
_saileach_,2285.0,Yes,"{(1860, 'C'), (1857, 'D'), (1857, 'E')}",3
LMydd0225,2284.0,Yes,"{(1854, 'A1'), (1844, 'C'), (1778, 'B'), (1844, 'D'), (1864, 'C'), (1847, 'C'), (1839, 'C'), (1794, 'C'), (1789, 'C')}",9
