contestId,index,solvedCount
1622,E,N/A
1622,D,N/A
1622,C,N/A
1622,B,N/A
1622,A,N/A
1621,I,N/A
1621,H,N/A
1621,G,N/A
1621,F,N/A
1621,E,N/A
1621,D,N/A
1621,C,N/A
1621,B,N/A
1621,A,N/A
1620,G,N/A
1620,F,N/A
1620,E,N/A
1620,D,N/A
1620,C,N/A
1620,B,N/A
1620,A,N/A
1619,H,N/A
1619,G,N/A
1619,F,N/A
1619,E,N/A
1619,D,N/A
1619,C,N/A
1619,B,N/A
1619,A,N/A
1618,G,N/A
1618,F,N/A
1618,E,N/A
1618,D,N/A
1618,C,N/A
1618,B,N/A
1618,A,N/A
1617,E,N/A
1617,D2,N/A
1617,D1,N/A
1617,C,N/A
1617,B,N/A
1617,A,N/A
1616,H,N/A
1616,G,N/A
1616,F,N/A
1616,E,N/A
1616,D,N/A
1616,C,N/A
1616,B,N/A
1616,A,N/A
1615,H,N/A
1615,G,N/A
1615,F,N/A
1615,E,N/A
1615,D,N/A
1615,C,N/A
1615,B,N/A
1615,A,N/A
1614,E,N/A
1614,D2,N/A
1614,D1,N/A
1614,C,N/A
1614,B,N/A
1614,A,N/A
1613,F,N/A
1613,E,N/A
1613,D,N/A
1613,C,N/A
1613,B,N/A
1613,A,N/A
1612,G,N/A
1612,F,N/A
1612,E,N/A
1612,D,N/A
1612,C,N/A
1612,B,N/A
1612,A,N/A
1611,G,N/A
1611,F,N/A
1611,E2,N/A
1611,E1,N/A
1611,D,N/A
1611,C,N/A
1611,B,N/A
1611,A,N/A
1610,I,N/A
1610,H,N/A
1610,G,N/A
1610,F,N/A
1610,E,N/A
1610,D,N/A
1610,C,N/A
1610,B,N/A
1610,A,N/A
1609,H,N/A
1609,G,N/A
1609,F,N/A
1609,E,N/A
1609,D,N/A
1609,C,N/A
1609,B,N/A
1609,A,N/A
1608,G,N/A
1608,F,N/A
1608,E,N/A
1608,D,N/A
1608,C,N/A
1608,B,N/A
1608,A,N/A
1607,H,N/A
1607,G,N/A
1607,F,N/A
1607,E,N/A
1607,D,N/A
1607,C,N/A
1607,B,N/A
1607,A,N/A
1606,F,N/A
1606,E,N/A
1606,D,N/A
1606,C,N/A
1606,B,N/A
1606,A,N/A
1605,F,N/A
1605,E,N/A
1605,D,N/A
1605,C,N/A
1605,B,N/A
1605,A,N/A
1604,B,N/A
1604,A,N/A
1603,F,N/A
1603,E,N/A
1603,D,N/A
1603,C,N/A
1603,B,N/A
1603,A,N/A
1602,B,N/A
1602,A,N/A
1601,F,N/A
1601,E,N/A
1601,D,N/A
1601,C,N/A
1601,B,N/A
1601,A,N/A
1600,J,N/A
1600,F,N/A
1600,E,N/A
1599,J,N/A
1599,I,N/A
1599,H,N/A
1599,G,N/A
1599,F,N/A
1599,E,N/A
1599,D,N/A
1599,C,N/A
1599,B,N/A
1599,A,N/A
1598,G,N/A
1598,F,N/A
1598,E,N/A
1598,D,N/A
1598,C,N/A
1598,B,N/A
1598,A,N/A
1594,F,N/A
1594,E2,N/A
1594,E1,N/A
1594,D,N/A
1594,C,N/A
1594,B,N/A
1594,A,N/A
1593,G,N/A
1593,F,N/A
1593,E,N/A
1593,D2,N/A
1593,D1,N/A
1593,C,N/A
1593,B,N/A
1593,A,N/A
1592,F2,N/A
1592,F1,N/A
1592,E,N/A
1592,D,N/A
1592,C,N/A
1592,B,N/A
1592,A,N/A
1588,F,N/A
1586,I,N/A
1585,G,N/A
1585,F,N/A
1585,E,N/A
1585,D,N/A
1585,C,N/A
1585,B,N/A
1585,A,N/A
1584,G,N/A
1584,F,N/A
1584,E,N/A
1584,D,N/A
1584,C,N/A
1584,B,N/A
1584,A,N/A
1583,H,N/A
1583,G,N/A
1583,F,N/A
1583,E,N/A
1583,D,N/A
1583,C,N/A
1583,B,N/A
1583,A,N/A
1582,G,N/A
1582,F2,N/A
1582,F1,N/A
1582,E,N/A
1582,D,N/A
1582,C,N/A
1582,B,N/A
1582,A,N/A
1581,B,N/A
1581,A,N/A
1580,F,N/A
1580,E,N/A
1580,D,N/A
1580,C,N/A
1580,B,N/A
1580,A,N/A
1579,G,N/A
1579,F,N/A
1579,E2,N/A
1579,E1,N/A
1579,D,N/A
1579,C,N/A
1579,B,N/A
1579,A,N/A
1578,M,N/A
1578,L,N/A
1578,K,N/A
1578,J,N/A
1578,I,N/A
1578,H,N/A
1578,G,N/A
1578,F,N/A
1578,E,N/A
1578,D,N/A
1578,C,N/A
1578,B,N/A
1578,A,N/A
1576,A,N/A
1575,M,N/A
1575,L,N/A
1575,K,N/A
1575,J,N/A
1575,I,N/A
1575,H,N/A
1575,G,N/A
1575,F,N/A
1575,E,N/A
1575,D,N/A
1575,C,N/A
1575,B,N/A
1575,A,N/A
1574,F,N/A
1574,E,N/A
1574,D,N/A
1574,C,N/A
1574,B,N/A
1574,A,N/A
1573,B,N/A
1573,A,N/A
1572,F,N/A
1572,E,N/A
1572,D,N/A
1572,C,N/A
1572,B,N/A
1572,A,N/A
1571,J,N/A
1571,I,N/A
1571,H,N/A
1571,G,N/A
1571,F,N/A
1571,E,N/A
1571,D,N/A
1571,C,N/A
1571,B,N/A
1571,A,N/A
1569,F,N/A
1569,E,N/A
1569,D,N/A
1569,C,N/A
1569,B,N/A
1569,A,N/A
1567,F,N/A
1567,E,N/A
1567,D,N/A
1567,C,N/A
1567,B,N/A
1567,A,N/A
1566,H,N/A
1566,G,N/A
1566,F,N/A
1566,E,N/A
1566,D2,N/A
1566,D1,N/A
1566,C,N/A
1566,B,N/A
1566,A,N/A
1562,F,N/A
1562,E,N/A
1562,D2,N/A
1562,D1,N/A
1562,C,N/A
1562,B,N/A
1562,A,N/A
1561,D1,N/A
1561,C,N/A
1561,A,N/A
1560,F2,N/A
1560,F1,N/A
1560,E,N/A
1560,D,N/A
1560,C,N/A
1560,B,N/A
1560,A,N/A
1559,E,N/A
1559,D2,N/A
1559,D1,N/A
1559,C,N/A
1559,B,N/A
1559,A,N/A
1558,F,N/A
1558,E,N/A
1558,D,N/A
1558,C,N/A
1558,B,N/A
1558,A,N/A
1557,E,N/A
1557,D,N/A
1557,C,N/A
1557,B,N/A
1557,A,N/A
1556,H,N/A
1556,G,N/A
1556,F,N/A
1556,E,N/A
1556,D,N/A
1556,C,N/A
1556,B,N/A
1556,A,N/A
1555,F,N/A
1555,E,N/A
1555,D,N/A
1555,C,N/A
1555,B,N/A
1555,A,N/A
1554,E,N/A
1554,D,N/A
1554,C,N/A
1554,B,N/A
1554,A,N/A
1553,I,N/A
1553,H,N/A
1553,G,N/A
1553,F,N/A
1553,E,N/A
1553,D,N/A
1553,C,N/A
1553,B,N/A
1553,A,N/A
1552,I,N/A
1552,H,N/A
1552,G,N/A
1552,F,N/A
1552,E,N/A
1552,D,N/A
1552,C,N/A
1552,B,N/A
1552,A,N/A
1551,F,N/A
1551,E,N/A
1551,D2,N/A
1551,D1,N/A
1551,C,N/A
1551,B2,N/A
1551,B1,N/A
1551,A,N/A
1550,F,N/A
1550,E,N/A
1550,D,N/A
1550,C,N/A
1550,B,N/A
1550,A,N/A
1549,B,N/A
1549,A,N/A
1548,E,N/A
1548,D2,N/A
1548,D1,N/A
1548,C,N/A
1548,B,N/A
1548,A,N/A
1547,G,N/A
1547,F,N/A
1547,E,N/A
1547,D,N/A
1547,C,N/A
1547,B,N/A
1547,A,N/A
1546,B,N/A
1546,A,N/A
1545,F,N/A
1545,E2,N/A
1545,E1,N/A
1545,D,N/A
1545,C,N/A
1545,B,N/A
1545,A,N/A
1543,E,N/A
1543,D2,N/A
1543,D1,N/A
1543,C,N/A
1543,B,N/A
1543,A,N/A
1542,E2,N/A
1542,E1,N/A
1542,D,N/A
1542,C,N/A
1542,B,N/A
1542,A,N/A
1541,B,N/A
1541,A,N/A
1540,E,N/A
1540,D,N/A
1540,C2,N/A
1540,C1,N/A
1540,B,N/A
1540,A,N/A
1539,F,N/A
1539,E,N/A
1539,D,N/A
1539,C,N/A
1539,B,N/A
1539,A,N/A
1538,G,N/A
1538,F,N/A
1538,E,N/A
1538,D,N/A
1538,C,N/A
1538,B,N/A
1538,A,N/A
1537,F,N/A
1537,E2,N/A
1537,E1,N/A
1537,D,N/A
1537,C,N/A
1537,B,N/A
1537,A,N/A
1536,F,N/A
1536,E,N/A
1536,D,N/A
1536,C,N/A
1536,B,N/A
1536,A,N/A
1535,F,N/A
1535,E,N/A
1535,D,N/A
1535,C,N/A
1535,B,N/A
1535,A,N/A
1534,H,N/A
1534,G,N/A
1534,F2,N/A
1534,F1,N/A
1534,E,N/A
1534,D,N/A
1534,C,N/A
1534,B,N/A
1534,A,N/A
1533,J,N/A
1533,I,N/A
1533,H,N/A
1533,G,N/A
1533,F,N/A
1533,E,N/A
1533,D,N/A
1533,C,N/A
1533,B,N/A
1533,A,N/A
1532,F,N/A
1532,E,N/A
1532,D,N/A
1532,C,N/A
1532,B,N/A
1532,A,N/A
1531,E3,N/A
1531,E2,N/A
1531,E1,N/A
1531,D,N/A
1531,C,N/A
1531,B2,N/A
1531,B1,N/A
1531,A,N/A
1530,H,N/A
1530,G,N/A
1530,F,N/A
1530,E,N/A
1530,D,N/A
1530,C,N/A
1530,B,N/A
1530,A,N/A
1529,B,N/A
1529,A,N/A
1528,F,N/A
1528,E,N/A
1528,D,N/A
1528,C,N/A
1528,B,N/A
1528,A,N/A
1527,E,N/A
1527,D,N/A
1527,C,N/A
1527,B2,N/A
1527,B1,N/A
1527,A,N/A
1526,F,N/A
1526,E,N/A
1526,D,N/A
1526,C2,N/A
1526,C1,N/A
1526,B,N/A
1526,A,N/A
1525,F,N/A
1525,E,N/A
1525,D,N/A
1525,C,N/A
1525,B,N/A
1525,A,N/A
1523,H,N/A
1523,G,N/A
1523,F,N/A
1523,E,N/A
1523,D,N/A
1523,C,N/A
1523,B,N/A
1523,A,N/A
1521,E,N/A
1521,D,N/A
1521,C,N/A
1521,B,N/A
1521,A,N/A
1520,G,N/A
1520,F2,N/A
1520,F1,N/A
1520,E,N/A
1520,D,N/A
1520,C,N/A
1520,B,N/A
1520,A,N/A
1519,F,N/A
1519,E,N/A
1519,D,N/A
1519,C,N/A
1519,B,N/A
1519,A,N/A
1517,H,N/A
1517,G,N/A
1517,F,N/A
1517,E,N/A
1517,D,N/A
1517,C,N/A
1517,B,N/A
1517,A,N/A
1516,E,N/A
1516,D,N/A
1516,C,N/A
1516,B,N/A
1516,A,N/A
1515,I,N/A
1515,H,N/A
1515,G,N/A
1515,F,N/A
1515,E,N/A
1515,D,N/A
1515,C,N/A
1515,B,N/A
1515,A,N/A
1514,E,N/A
1514,D,N/A
1514,C,N/A
1514,B,N/A
1514,A,N/A
1513,F,N/A
1513,E,N/A
1513,D,N/A
1513,C,N/A
1513,B,N/A
1513,A,N/A
1512,G,N/A
1512,F,N/A
1512,E,N/A
1512,D,N/A
1512,C,N/A
1512,B,N/A
1512,A,N/A
1511,G,N/A
1511,F,N/A
1511,E,N/A
1511,D,N/A
1511,C,N/A
1511,B,N/A
1511,A,N/A
1510,K,N/A
1510,J,N/A
1510,I,N/A
1510,H,N/A
1510,G,N/A
1510,F,N/A
1510,E,N/A
1510,D,N/A
1510,C,N/A
1510,B,N/A
1510,A,N/A
1509,C,N/A
1509,B,N/A
1509,A,N/A
1508,F,N/A
1508,E,N/A
1508,D,N/A
1508,C,N/A
1508,B,N/A
1508,A,N/A
1506,G,N/A
1506,F,N/A
1506,E,N/A
1506,D,N/A
1506,C,N/A
1506,B,N/A
1506,A,N/A
1505,I,N/A
1505,H,N/A
1505,G,N/A
1505,F,N/A
1505,E,N/A
1505,D,N/A
1505,C,N/A
1505,B,N/A
1505,A,N/A
1504,B,N/A
1504,A,N/A
1503,F,N/A
1503,E,N/A
1503,D,N/A
1503,C,N/A
1503,B,N/A
1503,A,N/A
1501,B,N/A
1501,A,N/A
1500,F,N/A
1500,E,N/A
1500,D,N/A
1500,C,N/A
1500,B,N/A
1500,A,N/A
1499,G,N/A
1499,F,N/A
1499,E,N/A
1499,D,N/A
1499,C,N/A
1499,B,N/A
1499,A,N/A
1498,F,N/A
1498,E,N/A
1498,D,N/A
1498,C,N/A
1498,B,N/A
1498,A,N/A
1497,E2,N/A
1497,E1,N/A
1497,D,N/A
1497,C2,N/A
1497,C1,N/A
1497,B,N/A
1497,A,N/A
1496,B,N/A
1496,A,N/A
1495,F,N/A
1495,E,N/A
1495,D,N/A
1495,C,N/A
1495,B,N/A
1495,A,N/A
1494,F,N/A
1494,E,N/A
1494,D,N/A
1494,C,N/A
1494,B,N/A
1494,A,N/A
1493,F,N/A
1493,E,N/A
1493,D,N/A
1493,C,N/A
1493,B,N/A
1493,A,N/A
1492,E,N/A
1492,D,N/A
1492,C,N/A
1492,B,N/A
1492,A,N/A
1491,I,N/A
1491,H,N/A
1491,G,N/A
1491,F,N/A
1491,E,N/A
1491,D,N/A
1491,C,N/A
1491,B,N/A
1491,A,N/A
1490,G,N/A
1490,F,N/A
1490,E,N/A
1490,D,N/A
1490,C,N/A
1490,B,N/A
1490,A,N/A
1488,J,N/A
1488,I,N/A
1488,H,N/A
1488,G,N/A
1488,F,N/A
1488,E,N/A
1488,D,N/A
1488,C,N/A
1488,B,N/A
1488,A,N/A
1487,G,N/A
1487,F,N/A
1487,E,N/A
1487,D,N/A
1487,C,N/A
1487,B,N/A
1487,A,N/A
1486,F,N/A
1486,E,N/A
1486,D,N/A
1486,C2,N/A
1486,C1,N/A
1486,B,N/A
1486,A,N/A
1485,F,N/A
1485,E,N/A
1485,D,N/A
1485,C,N/A
1485,B,N/A
1485,A,N/A
1482,H,N/A
1482,G,N/A
1482,F,N/A
1482,E,N/A
1482,D,N/A
1482,C,N/A
1482,B,N/A
1482,A,N/A
1481,F,N/A
1481,E,N/A
1481,D,N/A
1481,C,N/A
1481,B,N/A
1481,A,N/A
1480,B,N/A
1480,A,N/A
1479,E,N/A
1479,D,N/A
1479,C,N/A
1479,B2,N/A
1479,B1,N/A
1479,A,N/A
1478,C,N/A
1478,B,N/A
1478,A,N/A
1477,F,N/A
1477,E,N/A
1477,D,N/A
1477,C,N/A
1477,B,N/A
1477,A,N/A
1476,G,N/A
1476,F,N/A
1476,E,N/A
1476,D,N/A
1476,C,N/A
1476,B,N/A
1476,A,N/A
1475,G,N/A
1475,F,N/A
1475,E,N/A
1475,D,N/A
1475,C,N/A
1475,B,N/A
1475,A,N/A
1474,F,N/A
1474,E,N/A
1474,D,N/A
1474,C,N/A
1474,B,N/A
1474,A,N/A
1473,G,N/A
1473,F,N/A
1473,E,N/A
1473,D,N/A
1473,C,N/A
1473,B,N/A
1473,A,N/A
1472,G,N/A
1472,F,N/A
1472,E,N/A
1472,D,N/A
1472,C,N/A
1472,B,N/A
1472,A,N/A
1471,B,N/A
1471,A,N/A
1470,F,N/A
1470,E,N/A
1470,D,N/A
1470,C,N/A
1470,B,N/A
1470,A,N/A
1469,F,N/A
1469,E,N/A
1469,D,N/A
1469,C,N/A
1469,B,N/A
1469,A,N/A
1468,N,N/A
1468,M,N/A
1468,L,N/A
1468,K,N/A
1468,J,N/A
1468,I,N/A
1468,H,N/A
1468,G,N/A
1468,F,N/A
1468,E,N/A
1468,D,N/A
1468,C,N/A
1468,B,N/A
1468,A,N/A
1467,E,N/A
1467,D,N/A
1467,C,N/A
1467,B,N/A
1467,A,N/A
1466,I,N/A
1466,H,N/A
1466,G,N/A
1466,F,N/A
1466,E,N/A
1466,D,N/A
1466,C,N/A
1466,B,N/A
1466,A,N/A
1464,F,N/A
1463,F,N/A
1463,E,N/A
1463,D,N/A
1463,C,N/A
1463,B,N/A
1463,A,N/A
1462,F,N/A
1462,E2,N/A
1462,E1,N/A
1462,D,N/A
1462,C,N/A
1462,B,N/A
1462,A,N/A
1461,F,N/A
1461,E,N/A
1461,D,N/A
1461,C,N/A
1461,B,N/A
1461,A,N/A
1459,B,N/A
1459,A,N/A
1458,F,N/A
1458,E,N/A
1458,D,N/A
1458,C,N/A
1458,B,N/A
1458,A,N/A
1456,E,N/A
1455,G,N/A
1455,F,N/A
1455,E,N/A
1455,D,N/A
1455,C,N/A
1455,B,N/A
1455,A,N/A
1454,F,N/A
1454,E,N/A
1454,D,N/A
1454,C,N/A
1454,B,N/A
1454,A,N/A
1453,F,N/A
1453,E,N/A
1453,D,N/A
1453,C,N/A
1453,B,N/A
1453,A,N/A
1452,G,N/A
1452,F,N/A
1452,E,N/A
1452,D,N/A
1452,C,N/A
1452,B,N/A
1452,A,N/A
1451,F,N/A
1451,E2,N/A
1451,E1,N/A
1451,D,N/A
1451,C,N/A
1451,B,N/A
1451,A,N/A
1450,H2,N/A
1450,H1,N/A
1450,G,N/A
1450,F,N/A
1450,E,N/A
1450,D,N/A
1450,C2,N/A
1450,C1,N/A
1450,B,N/A
1450,A,N/A
1447,B,N/A
1447,A,N/A
1446,F,N/A
1446,E,N/A
1446,D2,N/A
1446,D1,N/A
1446,C,N/A
1446,B,N/A
1446,A,N/A
1445,B,N/A
1445,A,N/A
1444,E,N/A
1444,D,N/A
1444,C,N/A
1444,B,N/A
1444,A,N/A
1443,E,N/A
1443,C,N/A
1443,B,N/A
1443,A,N/A
1442,F,N/A
1442,E,N/A
1442,D,N/A
1442,C,N/A
1442,B,N/A
1442,A,N/A
1440,B,N/A
1440,A,N/A
1439,E,N/A
1439,D,N/A
1439,C,N/A
1439,B,N/A
1439,A2,N/A
1439,A1,N/A
1438,F,N/A
1438,E,N/A
1438,D,N/A
1438,C,N/A
1438,B,N/A
1438,A,N/A
1437,G,N/A
1437,F,N/A
1437,E,N/A
1437,D,N/A
1437,C,N/A
1437,B,N/A
1437,A,N/A
1436,F,N/A
1436,E,N/A
1436,D,N/A
1436,C,N/A
1436,B,N/A
1436,A,N/A
1434,E,N/A
1433,G,N/A
1433,F,N/A
1433,E,N/A
1433,D,N/A
1433,C,N/A
1433,B,N/A
1433,A,N/A
1431,J,N/A
1431,I,N/A
1431,H,N/A
1431,G,N/A
1431,F,N/A
1431,E,N/A
1431,D,N/A
1431,C,N/A
1431,B,N/A
1431,A,N/A
1430,G,N/A
1430,F,N/A
1430,E,N/A
1430,D,N/A
1430,C,N/A
1430,B,N/A
1430,A,N/A
1428,H,N/A
1428,G2,N/A
1428,G1,N/A
1428,F,N/A
1428,E,N/A
1428,D,N/A
1428,C,N/A
1428,B,N/A
1428,A,N/A
1427,H,N/A
1427,G,N/A
1427,F,N/A
1427,E,N/A
1427,D,N/A
1427,C,N/A
1427,B,N/A
1427,A,N/A
1426,F,N/A
1426,E,N/A
1426,D,N/A
1426,C,N/A
1426,B,N/A
1426,A,N/A
1425,I,N/A
1425,H,N/A
1425,F,N/A
1425,E,N/A
1425,D,N/A
1425,C,N/A
1425,B,N/A
1425,A,N/A
1424,M,N/A
1424,G,N/A
1423,N,N/A
1423,M,N/A
1423,L,N/A
1423,K,N/A
1423,J,N/A
1423,I,N/A
1423,H,N/A
1423,G,N/A
1423,F,N/A
1423,E,N/A
1423,D,N/A
1423,C,N/A
1423,B,N/A
1423,A,N/A
1422,F,N/A
1422,E,N/A
1422,D,N/A
1422,C,N/A
1422,B,N/A
1422,A,N/A
1421,E,N/A
1421,D,N/A
1421,C,N/A
1421,B,N/A
1421,A,N/A
1420,E,N/A
1420,D,N/A
1420,C2,N/A
1420,C1,N/A
1420,B,N/A
1420,A,N/A
1419,F,N/A
1419,E,N/A
1419,D2,N/A
1419,D1,N/A
1419,C,N/A
1419,B,N/A
1419,A,N/A
1418,G,N/A
1418,F,N/A
1418,E,N/A
1418,D,N/A
1418,C,N/A
1418,B,N/A
1418,A,N/A
1417,B,N/A
1417,A,N/A
1416,F,N/A
1416,E,N/A
1416,D,N/A
1416,C,N/A
1416,B,N/A
1416,A,N/A
1415,F,N/A
1415,E,N/A
1415,D,N/A
1415,C,N/A
1415,B,N/A
1415,A,N/A
1413,F,N/A
1413,E,N/A
1413,D,N/A
1413,C,N/A
1413,B,N/A
1413,A,N/A
1411,G,N/A
1411,F,N/A
1411,E,N/A
1411,D,N/A
1411,C,N/A
1411,B,N/A
1411,A,N/A
1409,F,N/A
1409,E,N/A
1409,D,N/A
1409,C,N/A
1409,B,N/A
1409,A,N/A
1408,I,N/A
1408,H,N/A
1408,G,N/A
1408,F,N/A
1408,E,N/A
1408,D,N/A
1408,C,N/A
1408,B,N/A
1408,A,N/A
1407,E,N/A
1407,D,N/A
1407,C,N/A
1407,B,N/A
1407,A,N/A
1406,E,N/A
1406,D,N/A
1406,C,N/A
1406,B,N/A
1406,A,N/A
1405,B,N/A
1405,A,N/A
1404,E,N/A
1404,D,N/A
1404,C,N/A
1404,B,N/A
1404,A,N/A
1403,C,N/A
1403,B,N/A
1403,A,N/A
1402,C,N/A
1402,B,N/A
1402,A,N/A
1401,F,N/A
1401,E,N/A
1401,D,N/A
1401,C,N/A
1401,B,N/A
1401,A,N/A
1400,G,N/A
1400,F,N/A
1400,E,N/A
1400,D,N/A
1400,C,N/A
1400,B,N/A
1400,A,N/A
1399,F,N/A
1399,E2,N/A
1399,E1,N/A
1399,D,N/A
1399,C,N/A
1399,B,N/A
1399,A,N/A
1398,G,N/A
1398,F,N/A
1398,E,N/A
1398,D,N/A
1398,C,N/A
1398,B,N/A
1398,A,N/A
1397,B,N/A
1397,A,N/A
1396,E,N/A
1396,D,N/A
1396,C,N/A
1396,B,N/A
1396,A,N/A
1395,C,N/A
1395,B,N/A
1395,A,N/A
1394,E,N/A
1394,D,N/A
1394,C,N/A
1394,B,N/A
1394,A,N/A
1393,E2,N/A
1393,E1,N/A
1393,D,N/A
1393,C,N/A
1393,B,N/A
1393,A,N/A
1392,I,N/A
1392,H,N/A
1392,G,N/A
1392,F,N/A
1392,E,N/A
1392,D,N/A
1392,C,N/A
1392,B,N/A
1392,A,N/A
1391,E,N/A
1391,D,N/A
1391,C,N/A
1391,B,N/A
1391,A,N/A
1389,G,N/A
1389,F,N/A
1389,E,N/A
1389,D,N/A
1389,C,N/A
1389,B,N/A
1389,A,N/A
1388,E,N/A
1388,D,N/A
1388,C,N/A
1388,B,N/A
1388,A,N/A
1387,C,N/A
1387,B2,N/A
1387,B1,N/A
1387,A,N/A
1386,C,N/A
1386,B,N/A
1386,A,N/A
1385,G,N/A
1385,F,N/A
1385,E,N/A
1385,D,N/A
1385,C,N/A
1385,B,N/A
1385,A,N/A
1384,B2,N/A
1384,B1,N/A
1384,A,N/A
1383,F,N/A
1383,E,N/A
1383,D,N/A
1383,C,N/A
1383,B,N/A
1383,A,N/A
1382,B,N/A
1382,A,N/A
1381,E,N/A
1381,D,N/A
1381,C,N/A
1381,B,N/A
1381,A2,N/A
1381,A1,N/A
1380,G,N/A
1380,F,N/A
1380,E,N/A
1380,D,N/A
1380,C,N/A
1380,B,N/A
1380,A,N/A
1379,F2,N/A
1379,F1,N/A
1379,E,N/A
1379,D,N/A
1379,C,N/A
1379,B,N/A
1379,A,N/A
1375,I,N/A
1375,H,N/A
1375,G,N/A
1375,F,N/A
1375,E,N/A
1375,D,N/A
1375,C,N/A
1375,B,N/A
1375,A,N/A
1374,F,N/A
1374,E2,N/A
1374,E1,N/A
1374,D,N/A
1374,C,N/A
1374,B,N/A
1374,A,N/A
1373,G,N/A
1373,F,N/A
1373,E,N/A
1373,D,N/A
1373,C,N/A
1373,B,N/A
1373,A,N/A
1372,F,N/A
1372,E,N/A
1372,D,N/A
1372,C,N/A
1372,B,N/A
1372,A,N/A
1371,F,N/A
1371,E2,N/A
1371,E1,N/A
1371,D,N/A
1371,C,N/A
1371,B,N/A
1371,A,N/A
1370,F2,N/A
1370,F1,N/A
1370,E,N/A
1370,D,N/A
1370,C,N/A
1370,B,N/A
1370,A,N/A
1369,F,N/A
1369,E,N/A
1369,D,N/A
1369,C,N/A
1369,B,N/A
1369,A,N/A
1368,H2,N/A
1368,H1,N/A
1368,G,N/A
1368,F,N/A
1368,E,N/A
1368,D,N/A
1368,C,N/A
1368,B,N/A
1368,A,N/A
1367,F2,N/A
1367,F1,N/A
1367,E,N/A
1367,D,N/A
1367,C,N/A
1367,B,N/A
1367,A,N/A
1366,G,N/A
1366,F,N/A
1366,E,N/A
1366,D,N/A
1366,C,N/A
1366,B,N/A
1366,A,N/A
1365,G,N/A
1365,F,N/A
1365,E,N/A
1365,D,N/A
1365,C,N/A
1365,B,N/A
1365,A,N/A
1364,E,N/A
1364,D,N/A
1364,C,N/A
1364,B,N/A
1364,A,N/A
1363,F,N/A
1363,E,N/A
1363,D,N/A
1363,C,N/A
1363,B,N/A
1363,A,N/A
1362,C,N/A
1362,B,N/A
1362,A,N/A
1361,F,N/A
1361,E,N/A
1361,D,N/A
1361,C,N/A
1361,B,N/A
1361,A,N/A
1360,H,N/A
1360,G,N/A
1360,F,N/A
1360,E,N/A
1360,D,N/A
1360,C,N/A
1360,B,N/A
1360,A,N/A
1359,F,N/A
1359,E,N/A
1359,D,N/A
1359,C,N/A
1359,B,N/A
1359,A,N/A
1358,F,N/A
1358,E,N/A
1358,D,N/A
1358,C,N/A
1358,B,N/A
1358,A,N/A
1357,E2,N/A
1357,E1,N/A
1357,D5,N/A
1357,D4,N/A
1357,D3,N/A
1357,D2,N/A
1357,D1,N/A
1357,C2,N/A
1357,C1,N/A
1357,B2,N/A
1357,B1,N/A
1357,A7,N/A
1357,A6,N/A
1357,A5,N/A
1357,A4,N/A
1357,A3,N/A
1357,A2,N/A
1357,A1,N/A
1356,D2,N/A
1356,D1,N/A
1356,C,N/A
1356,B2,N/A
1356,B1,N/A
1356,A5,N/A
1356,A4,N/A
1356,A3,N/A
1356,A2,N/A
1356,A1,N/A
1355,F,N/A
1355,E,N/A
1355,D,N/A
1355,C,N/A
1355,B,N/A
1355,A,N/A
1354,G,N/A
1354,F,N/A
1354,E,N/A
1354,D,N/A
1354,C2,N/A
1354,C1,N/A
1354,B,N/A
1354,A,N/A
1353,F,N/A
1353,E,N/A
1353,D,N/A
1353,C,N/A
1353,B,N/A
1353,A,N/A
1352,G,N/A
1352,F,N/A
1352,E,N/A
1352,D,N/A
1352,C,N/A
1352,B,N/A
1352,A,N/A
1351,C,N/A
1351,B,N/A
1351,A,N/A
1350,B,N/A
1350,A,N/A
1349,F2,N/A
1349,F1,N/A
1349,E,N/A
1349,D,N/A
1349,C,N/A
1349,B,N/A
1349,A,N/A
1348,F,N/A
1348,E,N/A
1348,D,N/A
1348,C,N/A
1348,B,N/A
1348,A,N/A
1346,I,N/A
1346,H,N/A
1346,G,N/A
1346,F,N/A
1346,E,N/A
1346,D,N/A
1346,C,N/A
1346,B,N/A
1346,A,N/A
1345,B,N/A
1345,A,N/A
1344,F,N/A
1344,E,N/A
1344,D,N/A
1344,C,N/A
1344,B,N/A
1344,A,N/A
1343,F,N/A
1343,E,N/A
1343,D,N/A
1343,C,N/A
1343,B,N/A
1343,A,N/A
1342,F,N/A
1342,E,N/A
1342,D,N/A
1342,C,N/A
1342,B,N/A
1342,A,N/A
1341,B,N/A
1341,A,N/A
1340,F,N/A
1340,E,N/A
1340,D,N/A
1340,C,N/A
1340,B,N/A
1340,A,N/A
1339,B,N/A
1339,A,N/A
1338,E,N/A
1338,D,N/A
1338,C,N/A
1338,B,N/A
1338,A,N/A
1337,B,N/A
1337,A,N/A
1336,F,N/A
1336,E2,N/A
1336,E1,N/A
1336,D,N/A
1336,C,N/A
1336,B,N/A
1336,A,N/A
1335,F,N/A
1335,E2,N/A
1335,E1,N/A
1335,D,N/A
1335,C,N/A
1335,B,N/A
1335,A,N/A
1334,G,N/A
1334,F,N/A
1334,E,N/A
1334,D,N/A
1334,C,N/A
1334,B,N/A
1334,A,N/A
1333,F,N/A
1333,E,N/A
1333,D,N/A
1333,C,N/A
1333,B,N/A
1333,A,N/A
1332,G,N/A
1332,F,N/A
