Handle,Max Rating,Result
gardengnome,1791,Yes
n_m_p,1858,
waiiting,1838,Yes
Khaled_Mardini,1932,
NanYangNanChui,1790,Yes
Shielder,1849,
WQhuanm.,1790,No
ZikWR,2000,No
canidae,1790,
codesunho,1790,No
de_coding_life,1853,
eyadhjarray111,1963,Yes
ramaaa,1790,
shyamer3,1862,No
zhangzhimo,1813,
Ameba,1789,No
M.UmairAhmadMirza,1797,No
MOD-Essam,1845,
an_interesting_name,1844,
chenjunxiu,1789,No
clean100s,1914,
clustAr,1922,No
ekys,1847,
gxp123,1897,No
njustbacon,1812,
sword060,2091,No
Besher_Zaiback,1788,Yes
Crypthicc,1794,
ILECY,1856,No
IceWolf898,1815,No
LoiDak,1826,No
Phyus003,1788,No
Pouyaaan,1821,No
Pulga,1803,No
TamimEhsan,1995,
ZzRuiKai,1872,
hq1225,1788,No
karthikeya09,1982,Yes
rabbit3,1788,Yes
secret-550504,1930,
Bahgat_Tany_5als,1787,Yes
CN_NC,1787,No
GennadiySosnov,1859,
Inri,1895,No
Ngeces,1812,
Orzigzag,1800,No
Sai-17,1857,
_YXJS_,1942,No
adiydvv,1787,No
pskobx,1787,
sonder042,1787,Yes
A_Very_Serious_Man,1827,
Iliya,1786,No
Skay,1786,No
Vlad_Brat,1791,No
_Aghost,1838,
d3press3d,1786,No
klausXbansal,1892,No
yanke,1786,
Bharath_1729,1810,
Bogdan_fake,1794,
Mispertion,1842,Yes
Sleekassassin,1857,
SriRam523,1828,No
_otter_,1785,No
bianyuxuan,1816,
hungcubuso1vn,1785,No
kawaii0922,1816,
pjych1,2248,No
rahul4005,1785,Yes
xiaoququsd,1832,
yoraghav,1785,No
zhengliwen,1785,No
Abhishek_Srivastava,1956,
FedeNQ,1985,
Mikunyan,1784,
Satinii,1917,No
Sortt,1829,
mikle8244,1784,
omsgunjal2003,1862,Yes
vuhuydiet,1784,No
wang_by,1830,Yes
1660,1783,No
2021404292,1783,Yes
Aman113114_Bansal,1857,No
Eleganty,2062,
Get_set_Code,1826,Yes
NimaAryan,1872,
a10n,1783,No
drizzle_codes,1783,No
zawatin,1872,No
AdityaG,1879,No
AnasMaged,1929,No
Hazzu,1867,
Mher777,1782,No
Numinous,1811,No
ZiXeL,2077,
daniilzimin4,2072,
dieselhuang,1782,No
harshpatil2104,1822,No
reyaan44,1958,No
temp_tamora,1882,
tententen,1782,No
zyoobn,1942,No
Aleph-zero,2055,No
Black_Be4rD,1917,
Blaze035,2022,No
Coder2020HCY,1781,Yes
DoverHi,1781,
DuySinh,1781,No
Siriushfgame,1781,Yes
Useless-,1781,No
bashNewbie,1819,
cfhater,1781,No
iprom,1781,Yes
jskhirtladze,2139,
kushalgupta87,1826,
Heart_Broken_Teen,1859,No
MATHEMATICS_2022,1780,Yes
Rayanx_,1780,No
_LONE__WOLF_,1853,
aaron.dominic.k,1780,No
ahmad_alghadban,2127,
areason,1865,
jg_in_cf,1780,No
lightblue_pikachu,1780,
real_pulp,1780,Yes
tongzhenxuan,1780,
Alan.sp,1779,
AmXasm,1812,No
Beelzebub_eulb,1840,Yes
C0md3r,1792,No
Majedh,1840,Yes
MysteryGuy2,2215,
SamyakSinghania,2027,No
SpongeMan,1779,No
Zero_L,1870,No
eriktse,1779,
sadhwanyash6,1962,No
Alexfil,1854,No
B0NGCL0UD,1796,Yes
CF.Symphonia,2074,
Deamer,1877,
Hamim99,1955,No
HitmanX97,1826,No
PurpleHanHan,1850,
maxrgby,1778,No
mihaita.odiseea,1778,No
rahulagrawal0744,1816,No
rarewelsh,1778,
schmosby,1778,Yes
singlabharat,1806,Yes
srikkanthr,2281,
Absolutey,1777,No
AustinJiang,1785,
Eshirahh,1901,No
FrozenBreeze95,1777,No
HIJAZ,1947,
HarperTaylor,1853,Yes
KanzouYamashiro,2024,No
NokSyte,1777,
Pieck,1791,No
RockSnow,2077,No
Streamyue03,1864,
Yuno08,1777,
ayush567,1851,Yes
neo11235,1951,
Aveiro_quanyue,1827,Yes
MojeDes,1870,
S_Samchenko,2000,No
abhijeet15348,1776,No
liuhangxin,1869,No
pigstar_fan,1996,Yes
CarlosS48,1854,
Eke_bichi,1775,Yes
Relice,1902,No
RozaliyaOlenyeva,1775,No
Sanam007,1892,
Tiagodfs,2061,
Xiaochouzhu,1829,
el_programador,1956,No
onetap,1844,No
smallfang.qwq,1787,No
vbsinha,1848,
ITISMYLIFE,1948,No
Jamaisvu,2108,
YangMofan,1815,No
bwang1008,1920,
kinnikuma,1867,
kite.izumi,1774,No
krzysiek_how,1863,
mgeli,1847,No
sunnygreen,1874,
traitor,1839,No
yaya,1980,
Hokmanie,1884,Yes
Osmabnlden,1832,
RX93,1813,
bugmaker3243,1819,
miku_HY,1773,
sam07a,1773,
soumit915,1794,
vagrt,1773,
yingziYe,1837,
Chloris_Black,1772,
Love_Youuu,1933,
NeroZein,1999,
StayAlone,1772,
__noob___,1922,
cylyyds123,1772,
dush1729,1894,
einekleine17,1860,No
xuanzo,1942,No
ywjylx,1772,
2102,1771,No
Alance,2074,Yes
Razvan_Rotaru,1916,
RedLeaf,2015,
Yarn,2030,No
dusty.and.rusty,2141,
harryb17,1872,No
limabeans,2108,
lucky33,1941,No
y_mena_2_po_algebre,1854,No
Desh01,1770,No
Giangcoder,1815,No
M-Manas-s,1770,No
MiNOcean,1865,No
Only_Gift,1812,Yes
Onur_Ilgaz,1770,No
Rozemyne,1770,No
a2513472504,1770,No
bkdn23.SicilianDragonLvr,1770,
mRXxy0u0,1770,Yes
MapleLeafLover,1814,No
Vladosiya,1917,
_Dio,1769,No
ashler66,1888,
hndcmm,1879,
lenhanboofficial,1907,
masonpop,1831,
puck_just_me,1820,
zxn_64,1954,
18071500932,1807,
C1rno,1848,
FloatingOcean,1897,
berr,2100,
cjc,1960,
cr7ro,1812,
rmwz,1768,
vansh_s,1944,
-Fainted-,1862,
Betelgeyze,1767,
Per12345,1837,
Sabbir1807070,1802,
StrausKoldun,1875,
YakovPolykovsky,1872,
caoshurui,1767,No
futuo,1798,
nekoyukino,1767,No
powervic08,1797,No
sleepwalking643,1877,
therehello,1808,No
unbengable,1809,
Akamu,1766,Yes
Everything_Is_Connected,1766,
Sanjay422,1937,Yes
TypeYippie,1800,
Ynoel,1766,
koneco,1885,No
rajbunsha,1776,
Jefy,1792,No
March_April,1765,No
SmartZX,1765,
binap,1814,No
chenhongrui,1765,Yes
lovely_cyc,1876,No
otarius,1765,No
owensidarta,1943,
parag776,1787,Yes
Ayham_Dabah,1838,Yes
Belief_yfly,1934,
MuhammadSawalhy,1901,No
Vistarin,1793,No
chinesedfan,1764,No
cp_bhul_gya,1799,No
lsxhyyds,1789,
lubei600,1764,
thesis_or_die,1764,
thisislike,1764,Yes
Aink,1834,No
Aslanov,1798,No
Contesting_pov,1763,No
KanishkGoel,1795,No
LJC_ok,1822,No
MacneilOnTable,1871,No
XCPC,1798,
dasha..zhilina,1770,No
kinoud,1933,
mahimero2006,1763,No
viraj_jagtap,1763,No
wjwzbdx,1763,
666EGOR777,1893,No
GeorgeKhomutov,1762,No
MDSPatheticVersion,1777,No
Mahm2od,1785,No
Monet,1762,No
Reborn,1762,No
bananasaur,2022,Yes
buleeyes,1823,No
hi_just_chillin,1924,No
jmichael,1813,No
maria_clara,1763,No
yuaannnss,1762,No
AndZhi,1809,
AzZr_KZ,1761,No
Jieneng,1782,Yes
Nxxlt,1875,No
Prince_Daemon,1761,Yes
RockyYue_,1761,No
YunTian,1761,No
anhkha1004,2107,No
one_autum_leaf,1828,Yes
rast.dan.rast,1761,
vangtrangtan,2097,
VIProgrammer,1862,
bit_kyopro,1898,
chirag_alt,1766,
double_ways,1760,
youuuuuuuuu,1760,
An_Index_in_sci.,1759,
Mihai999,1800,
PUSSY_LICKING_LOLI_69,1878,
Rogi52,1788,
italianDefence,1847,
lxllxs,1759,
nan01,1818,
picramide,1793,
purplevine,1797,
yunipoke,1768,
Coincidence_Schedule,1802,
FeSO4.7H2O,1758,No
Ja711,1899,Yes
Koyote,1800,No
Levi_seventy,1793,No
MADE_IN_HEAVEN,1941,No
dj4zo6u.6,1758,No
icefake,1758,
innocent_SINNER,1924,No
2020akadaver,2145,
ChiMasterBing,1759,No
EN_SA,1985,
HornyYui,1758,No
HowMoring,1835,No
IOI_next_century,1930,No
KejieXu,1757,No
MoLotfi,1929,
aditya_108,1991,No
momen159,1925,Yes
zabrouter,1784,
Ailok,1762,No
Hhl8924,1864,
gugg,1805,No
hackerjohn,1771,No
jtf_cloak,1891,No
Cleary,1878,No
Mr_Ell,1863,
Noob_smallpeter,1801,No
aviralarpan3301,1755,
3JlOU_XJlE6UIIIEK,1864,
79975580,1827,
Absurd_,1934,
Insta-x,1870,
Zobayer_Abedin,1843,
duyanhk35itctq,1754,No
sleepyx_zZ,1754,
1371sh,1814,No
Age8,1966,No
Beautiful_Times,1802,
__ASHISH__,1925,Yes
avinesh_2003,1753,No
baba_yaga_0_0_0,1861,
cc_lab,1753,No
new_textfile,1753,
xprt_1,1753,No
1046654833,1805,No
17_Msd,1827,
AsterWei,1812,No
Eslam_Saleh,1752,No
GoldenShadow,1961,Yes
Miguel0312,1795,No
ayersz,2078,
dragoon_Tyson,1806,Yes
kahaani,1823,No
laplace_3,1959,No
llinzy,1781,
recurecurring,1865,No
trinhtung2007,1752,Yes
xzpq,1876,No
ForgotDream_CHN,1751,No
Fufu_,1751,No
KasumiUtaha,1751,Yes
OctaneC8H18,2100,No
Pistol_Engineer,1751,Yes
SatwikChappidi,1751,No
X_F_H,1751,Yes
aakash_172,1751,No
dimasik06,1776,No
kunaltawatia,1899,
sdt_corn,1751,No
sloppy_coder,1847,Yes
vd__coder,1751,No
0x0000,1805,No
34z12000,1750,No
AVdovin,1887,Yes
Ahmed_Aladdin,1807,No
Koying,1774,No
Short_Bit,1913,
Tahsin13,1874,No
The_Piranha,1750,No
WangTianzhuo,1754,No
Zerologic_Infinity,1750,No
adwsaef,1852,
akshayjadhav7670,1834,No
ego_death,1849,No
eklavya_k,1837,No
hakapeipei,1799,Yes
intersectingMatroids,1779,Yes
tlsgusrb314,1801,Yes
Blue_Poison,1900,No
ELDRVD,1819,No
Exeedo,1919,
PCZ,1764,
kh0i,1749,No
rulerofcakes,1749,No
zjwwjhy,1749,No
Sovi_11,1812,No
bubuwu,1815,
eZermelo,1770,No
fengxue2018,1766,No
nch123,1781,Yes
sharkycode,1751,Yes
silly_pig,1748,No
Gauranga123,1812,No
LucaLucaM,1754,No
Palestinian_Tornado,1863,No
SilverGodly,1779,No
Snehadeep,1769,No
SuspiciousImpostor,1854,No
dogoeswoof,1747,No
jianzuan,1863,
lilab,1747,No
pseong,1844,Yes
pupsicek,1802,No
yeshuchen,1763,No
Astrayt,1795,
CoCo_Candy,1757,No
Facelessman2.0,1824,No
LFYao,1804,No
LeNcyer,1797,Yes
Sanath_Kulla,1746,Yes
Wutip,1789,
Wy_g,1878,No
abhaumik24,1785,No
drkarlicio_2107,1828,No
AlephZero01,1896,
CY_YH,1745,No
CrazyDave53,1865,Yes
Keepy,1835,No
RNS_KJH,1959,No
S_Neal,1792,
TakeAway,2029,
Zhuangpx,1866,Yes
gt_52,1745,No
hahaha1234,1745,No
knon0501,2290,
orzzz23333,1845,
rryh,1897,
zhua_jhin,1745,No
BlazingDragon,1813,No
Circling,1748,No
CodeWithMePlease,1744,Yes
HoMeLaNDeR616,1747,Yes
K4YAN,1818,No
Metafora,1767,No
_Shivom_,1744,No
birgaripbotcu,1744,No
egor4kus,1873,
jzhsh1735,1867,
rulanly,1744,No
AC__101,1743,No
Desertqwq,1801,
Ljc07,1743,Yes
Neskvichok,1943,No
RiverFlow,1743,No
byurak,1743,
danx,1936,No
kriplani_123,1896,
lobisomem_pidao,1743,Yes
niugnep,1769,No
nkelkins,1885,No
rkb_rd,1890,
two___wrist,2065,Yes
0abhay0,1742,No
1234567892,2012,
Aurora_Wind,1893,No
EarthMessenger,1843,Yes
NintyMinLost,1766,No
Ostrich888,1998,No
Prakhar1998,2060,No
UNTITLED0,1762,No
WAauto,1742,No
bestial-42-centroids,1801,
flygogo,1795,Yes
ivna,1854,No
ssAmanSoni1,1842,Yes
yhlyj,1860,No
00zijian,1848,Yes
AtharvaDing,1741,Yes
BrehamPie,1956,No
F7487,1741,No
ImStrong,1814,No
Mango.Shake,1741,No
Sing,1822,Yes
liqixian,1916,Yes
siuuu,1813,No
Mayur9agt,2033,No
ghc986,1740,No
gzhulc,1840,No
testing_,1740,No
todorokishotoua1,1740,No
xorzj,1740,No
International_River,1837,No
MrBekson119,1884,
Pretest2,1756,Yes
SHHK_test,1817,No
Scano,1995,
ZeitHaum,1739,No
_Pahal_Aman,1739,No
asaringo,1816,No
dyktr_06,2041,No
huawu,1739,No
Alephia,1800,No
Bator069,1738,No
CSUST_GXL,1835,
DudhPioCodeKaro,1738,No
LYY_yyyy,1831,No
Sparkle_VII,1751,No
Wolowitz,1842,
haku_suki,1738,Yes
orke2001,1792,
sioo_,1738,No
sroid_03,1738,No
AgOH,1841,No
Ameya27,1904,
Aria_Math,1748,No
Clan328,1889,No
NU_ICPC,1987,
Nocoldinsummer,1809,No
The6thPlatonicSolid,1790,
aroyal,1757,Yes
coldwinds,1890,
ddxrS,1810,No
khanhhoa_nntan_4,1807,No
oniechan,1737,No
xwoqlk,2097,
-ilya-,1910,
1234567891,1981,
AkshunyaVijayvargiya,1799,No
Ramez__,1793,No
Renal,1736,No
_lao_ya,1870,No
giao1,1736,No
sleepntsheep,1823,No
wsy20080329,1891,No
zgock,1841,
_kingpin__,1738,No
new2ac,1790,No
Jean7,1734,No
dtta,1864,
fanyi,1734,No
jhaprashant079,1802,No
kanakgautam,1889,
luckmaster,1742,No
pranabpandey,1846,No
qhnana7mi,1844,No
stop,1843,No
ARYANK3024,1733,No
Doremivs,1850,
God_Of_War_,1733,No
GreenKitty,1756,
John314,1733,Yes
MikeLau,1733,No
Neodoomer,1753,No
NqkSyte,1765,No
TheAbysswalker,1773,No
__james1,1773,
chinawcp,1883,Yes
cypher_king,1733,
djx2021,1733,No
my_bad,1976,No
ov_vo,1733,No
shrimpmaki,1733,No
smallC233,1818,Yes
LMeyling,1732,No
MTX_AS,1912,
Spectacular_Lemma,1740,No
_Abd,1804,No
_bqn,1732,No
harshit.30,1749,No
hnust_liuyunzhi1,1740,
litachloveyou,1813,No
mixedjam,1758,No
samuel.coulomb,1732,
u_noob_i,1732,No
vyshniak.n,1769,No
zwh_zzz,1820,Yes
A_Nafees,1866,Yes
Belal_Abouraya,1731,No
Irene,2014,
KaTeX,1731,No
cwxzh,1731,No
dota2_player,1731,Yes
goats_9,1827,No
lamter,1822,
little_dog,1777,No
lizhiqing,1758,No
plastical,1748,
tan45,1843,
AkunTuyul,1730,Yes
GenGenM,1841,No
HazemRawi,1730,Yes
Jacksonrr,1736,
PennyJade,1730,No
WildWeasel,1745,
_ragnar0k_,1812,No
atak1,1817,
naumovRD,1802,No
vijay270619,1730,
vijaymunde_02,1827,No
xujindong1,1763,
1lu3ch4,1729,No
DerrickLo,1829,Yes
LarrixAntofanin,1729,
MuichiroTo,1828,No
ParhamTadayon,1729,
Samuuffdzz,1729,Yes
anonymous_01,1804,
kavorka,1850,Yes
lftroq,1817,
m_vid,1809,No
tempid.,1859,
theNewSon,1743,Yes
66H6,1827,No
Amrharb,1836,Yes
Belinsky_Alex,1728,No
MuRongzhang,1798,
PixelPenguin,1728,No
That_Salamander,1806,No
Xarma,1773,
franchu,1814,No
hhhhhl,1934,No
infty12,1807,No
messi30,1728,Yes
mridulpandeycr7,1779,No
Cornflakes,2132,Yes
REN_REN,1774,No
SoleProprietor,1727,Yes
dajeff,1819,
masttf,1727,No
vikram_kv,1772,No
160cm,1798,No
Airflow_4869,1789,Yes
C2024liuhongyi,1726,No
Chrisedyong,1906,
GOTKAKO,1951,No
Kakarrot-,1886,
Louis_660,1798,No
RSisRS,1824,Yes
UltraFalcon,1841,No
helioWorld,1827,
ishwarendra,1777,
jimmyF,1726,No
mrsunsss,1726,No
Stormersyle,1788,
Urdadinthemilkstore,1793,No
YKheifets,1782,
Zhaoby,1726,No
emir_raze,1725,
emverals,1725,Yes
evjeny_23,1788,No
fantasma,1884,
idLe.,1949,No
sourav_suku,1846,
u2003pan,1817,No
wtc,2011,
Ben_shooter2,1872,
El_Medonho,1935,
PROELECTRO444,1788,No
SmuggingSpun,1901,No
__Secret,1814,
allenj,1739,No
aryan1602,1864,
groundtruth,1724,No
liby,1724,
lobo_prix,2086,
mzmz001,1724,Yes
query_,1728,
steven2022,1976,No
xmucp,1843,No
Marco_Escandon,1738,No
ZomaSmurf,1779,
gcx12012,1725,
katalonecfly,1836,
masa.dobric,1740,No
newone2023,1723,
trash2026,1723,
111vad111,1837,
Chaska,1948,
Derike,1837,No
MrLolthe1st,2146,
TrappedGhost,1820,No
YoungChigga,1754,No
_Subrata,1904,No
ay13,1740,Yes
chroot_,1772,No
chunzhifeng,1827,
monna4335,1997,Yes
saffix,1928,No
wym112,1734,No
Akshatvj,1872,
Aldk,1885,No
Hzy_op,1721,No
Niolle_Semis,1803,
NoiceFi,1777,
PrivateCode,1836,No
UniversalAdmin,1888,No
ZhiGeBaiShui,1752,No
a999999,1724,
dnx04,1737,No
hrishabh314,1798,
kaichou243,1910,Yes
mnasser02,1721,Yes
mp4502,1787,No
sanchitjain333,1941,
tgp07,1841,No
Abhi8803,1720,No
Dingzhen258,1720,No
MedMdg_tired,1869,No
NKM,1864,Yes
edwardnvv57k,1803,
giga-bit,1745,No
i_love_urbi,1737,No
iamdiv5,1793,
lbq_star,1720,No
nanwang,1759,No
rookiefyq,1796,No
shlokagrawal,1750,
sjhi00,1726,
ACE_X,1742,No
Abraxos,1719,
AssemBT,1719,No
EmadSamy,1821,No
ICPC_Menofia,1719,
LMN1590,1719,No
Liswiera,1861,No
Mohamed_Waheed_,1719,No
MongHwa,1719,
SummerSS,1719,No
Vitaly503,2027,
fOrFUnN,1719,
jiangh0_o,1719,No
mat_jur,1720,No
mohammadsam,1751,No
vegetable_zajasi,1867,No
wifi32767,1719,
yan_wei_zhe,1871,No
ASincereCoder,1793,
Bestow,1718,No
CyberSleeper,1782,No
Jasonwei08,1804,
KKKurisu,1745,No
KrisjanisP,1902,
LuoMoer,1795,No
Paul-Andre,2047,
Stuxnet.z,2002,No
namelessly,1718,
partTimeIntern,1718,No
quangminh64,2054,
rudicundo,1792,No
15372583O23,1717,
45645A,1958,Yes
Buqiujun,1897,Yes
C8H15NO2,1717,No
FLAME.,1744,
Hamine,1717,No
I_am_balancing,1800,
Khalwsh,1717,No
Metallic,1717,
Nahida__,1804,
Thinkbuge,1717,
ajayreddy12123,1717,
arbalestOvO,1957,Yes
cp_boy,1760,No
drexdelta1,1858,
fryingduc,1717,No
idat_50me,1717,No
iliaaaaa,1780,No
libolin1,1717,
piyush_raz,1717,No
xalwa,1717,Yes
Anlybt,1716,No
CodeChild,1770,
CombiGod,1818,Yes
EyadBT,1726,No
Headshooot,1830,
MadRat_2,1726,No
Maginy_ZYX,1744,No
ericskh2,1829,No
ooscode,1861,
qiancao,1821,No
r_chesnokov,2073,
tamminaina_y,1716,No
yaloh,1716,No
77x17,1715,No
AhmedYahia,1847,Yes
AmamiyaYuuko,1989,
IS_Rushdi,1715,Yes
Ianis,1796,No
JellyFishy,1715,No
MiniMboker,1715,No
Remilia1023,1860,No
TanJI,1732,Yes
aonbel,1715,Yes
ioweyoualot,1715,No
jackson.souza,1912,
jlallas384,1715,No
jtmaster1000,1838,No
naniim,1888,
nisargagrawal75,1715,No
Gaurav3478,1896,
Gogolev,1729,Yes
hhhxxxyyy3,1816,No
juzixiong,1714,No
kb_00,1753,
keduolimm,1762,No
likhnic,1735,No
madhav_23,1758,No
tobitob,1714,No
A5IR,1713,No
Trumling,1772,No
_Dragon_,2090,
ailes,1820,
hanifchdn,1760,No
yash_karakoti,1796,No
Aukotiq,1775,
BabyPopcorn,1782,No
ChinatsuKano,1712,Yes
DGME,1784,No
DragonO_o,1844,
Taha,1736,Yes
angleface_DAC,1712,No
cqbzzhy,1712,No
omikad,2161,
swayingdream,1805,Yes
thirdcook,1729,No
2986858916,1711,No
A_Peasant,1711,No
Abo_Samrah,1777,
HTyin,1767,No
I_love_Kim_Dahyun,1841,No
JaidenShin,1819,
Lockeder,1784,No
Manav_Shah24,1711,No
Muhammad.SARAM,1721,No
Saanteye,1875,
bhardwaj_prakash,1797,No
code_hardik,1795,Yes
lunaticAJ,1720,No
mathsworm,1839,
rom777,1711,No
sharmalokesh,1711,Yes
shivamshekhar010,1993,No
vahmad,1711,
Kurukururin,1710,No
TooManyMind,1831,
ZoeL-Jul10,1710,No
__FRIDAY__,1722,
amit_pandit_15,1755,Yes
nonameaaa,1772,No
prabhavagrawal7,1809,No
trjyyds,1821,
wzj33300,1710,Yes
xvzhiming,1802,Yes
Brouder,1829,Yes
EdGrass,1709,No
Im70tep,1732,No
bochkov,1709,No
kinglykang,1709,No
nirav114,1709,Yes
subrat0018,1709,No
tanvir03,1709,No
AdityaDargan,1708,Yes
ShadowRainger,1708,No
ahhde,1830,No
opPO,1989,
prem__,1708,Yes
pretodf,1708,No
tepamid,1860,
vpganh,1785,No
yfzxxf_LSP,1830,No
1xrz1,1707,No
7oSkaaa,1707,
Ansh777,1816,
GANGSTER,1707,No
Greedious,1707,
Silly,1975,
Taki_Tachibana,1860,No
Tzzzzz,1750,No
YuXiao,1743,
accgj,1707,No
booor,1817,Yes
emoreira,1707,No
fyh20,1743,No
i.Pear,1841,
muxiuyulin,1775,
AngkyAkdi,1706,No
Chienthancp,1717,No
GabiTulba,1970,
Ismail_Alrifai,1706,
larsr,1706,No
one_piece_lbs,1840,No
ulorew,1798,
woaihutao,1762,Yes
Dhanushk23,1758,No
EthanZYF,1726,
FuelTheBurn,1733,No
Musab1Blaser,1817,
NewTraveller,1707,No
RGB_YYYYY,1705,No
RatingIsJustANumber,1744,
Ricardo03,1705,Yes
aron3678,1705,No
bananade1,1822,
haihamabossu,1917,No
ilyaytrewq,1789,
m.ashoori,1705,No
ninjamayank,1793,Yes
nitya9714,1807,
os-moussao,1755,No
rlangevin,1811,No
shstyle,1863,
the_only_noob,1798,No
zhi_fan,1786,Yes
930851771G,1778,
Amazing__,1897,Yes
I_LOVE_RNG,1843,
Romiros,1867,Yes
_KuroNeko_,1760,No
happify03,1704,No
llzzxx712,1723,No
miniL,1950,
stash,1795,No
surung9898,1704,
zzq_666,1704,No
27_Numara,1797,Yes
Bob,1899,
LLZZKK,1882,
QH.hqh,1744,Yes
_Golem_,1832,
ibrm,1710,Yes
littlegirl112,1703,
orange_juice_1024,1703,
paketik_chaya,1716,No
yeaDonaby,1790,
A1m233,1702,No
Anonymous31416,1847,Yes
AutumnMist,1737,
BeautyOfRandom,1969,No
Fremder,1702,
Little_Xi,1702,No
MMihalev,1830,No
RestlessPsycho,1803,
TLE_Automaton,1906,No
TrendBattles,1818,No
Xinjiang1944,1877,
abhilash_360,1872,No
avatsavirsa,1723,
crzy,1832,
emad234,1764,No
hazh2844,1702,No
llking,1702,
r_q,1808,
zhandosayupov,1702,No
zhtzshhh666,1746,
HarmlessLittleMlem,1852,No
Harsh-Bardolia,1701,No
Rachel_in,1895,
TLE_Automat,1869,
animish01,1788,
hydra_cody,1788,No
1_Dung_1,1851,No
1ightwhite,1700,
Alumin1um,1734,
HediChehaidar,1968,Yes
Nagae_Iku,1700,No
ShirosakiMieru,1700,
huyaowen,1761,No
i3ta,1797,
jalalium,1860,
431jericho,1774,No
Spidy01,1751,
Yuuukkk,1699,No
_WannaLoveyou,1699,
jaxongir0914,1736,
last_christmas_I_...,2046,
pranjal_1702,1854,No
somanaik,1861,
zur,1861,No
Amirreza-Fakhri,1757,
BroHit,1729,No
CJ17,1865,
Citrus_Sinensis,1717,Yes
Karrrrrr,1698,No
Knightshade,1764,
NaCly-fish,1698,No
PyAlpha,1853,
barats,1869,No
farhan95104,1769,
ivopav1,1884,No
newbie114514,1883,
radi__07,1699,
shdut0901,2110,
tft_grandmaster,1718,No
Alom_Shanto,1828,No
Cursed_Doughnut,1805,
Faisal-Saqib,1802,No
Oinng,1733,
OmarTammam,1697,No
TRMN,1760,Yes
Troubadour_Ggmz,1735,No
baizongyu314,1697,No
dreamjoker,1697,
goelsagar,1699,No
igeee,1723,
jiangnaihui,1754,
kyoukohori,1767,Yes
mewnya,1702,
peshkoff,1731,Yes
s3n,1723,
AndreNascimento,1696,No
Hero777,1745,
Infinity_206,1729,No
Juanm1,1780,
Katakuri57,1696,Yes
PedroGallo,1748,
Red_House,1696,Yes
Sasha0738,1896,
SpeedDemon,1696,No
Unrated_LGM,1779,Yes
Vania_Javadi,1784,No
WangQ,1696,No
Zadbebroni,1908,No
eq24,1792,No
its_pranjal_83,1756,
kalDima,1696,No
kk_d,1770,Yes
liupengsay,1989,
mahersefo,2032,No
sebach,2021,
trh0630,1696,
Chairman_Meow,1695,No
Michailus,1774,
Radan,1812,
Remineva,1790,Yes
_enzo,1860,No
bhukyatharun216,1826,
jingxi,1695,
lcf12345,1698,No
margo820,1737,
tvladm,1695,No
Arpitkr,1779,No
Elgoker,1769,No
Sambasai,1753,Yes
Ssaranshh13,1694,No
_deadinside,1869,
eddyboy,1733,
heavenkatana,1869,Yes
ilyastarost,1864,No
neugis,1904,No
shoryak,1996,
Achaoooo,1723,No
Alear,1693,
G_Ayan7,1693,
Handler90,1693,No
Mamalesh,1883,
Marky,1945,No
ShyGuy,1693,
anthonyaaab123,1694,No
bkdn23.hide__,1693,No
cxcyl,1836,
deuteridayo,1772,
iling_,1693,
janrandom,1701,No
lionel.m,1758,No
sultan__,1905,
turgon314,1814,No
wjxAKIOI,1693,
yuvraj_k,1777,No
Leftist_G,1819,
MaiAditya,1692,Yes
RainSure,1746,
abhay_k47,1692,No
akritovandrey,1838,
cxhscst2,2158,
harshjaiswalcr7,1810,
hpractic,1692,No
sharmaharsh2609,1692,No
shiqiaqiaya,1713,Yes
20je1067,1691,No
Coder14_a523,1749,No
DM2002,1716,No
Haorayz4,1691,Yes
PinoF,1814,
The-N-word,1691,
W1598319840,1691,No
Zhengliangfei,1691,Yes
_agKc_,1691,
_xiaohao,1691,No
c_plus_plus,1691,
chuquwan9964,1702,No
cuenta_secundaria,1691,
davit_tsibadze,1743,No
fake_name,1817,
kunzaZa183,1909,Yes
lizhous,1702,
sak_kn,1772,
sanamdeepsinghbhatia,1696,No
scutsky,1737,
yzkkai,1742,Yes
CoderAbhi27,1698,No
MunirKP,1690,No
NanuG,1690,No
PeruvianCartel,1690,
Pro_Noob_25,1690,Yes
Seahorc,1725,
Taibo,1751,No
haciii,1690,No
ko_RT_nya,1690,No
liuyaningqwq,1705,No
mockingMockingBird,1911,No
pavlukivan,1825,
pienotpi,1690,No
sheldonn,1690,
soham_c04,1690,No
Kawchar85,1774,
SUII,1689,
Sarment,1839,No
Shubham-V,1689,No
baichui,1808,
coding_monk3,1689,No
dmot,1898,No
giaminh2211,1689,No
le_banner,1780,Yes
moise_alexandru,1689,
october_rain,1689,No
t00100t,1689,Yes
Koiios,1688,No
Nedal,1688,No
Zawos,1846,Yes
_gyrFalcon_,1732,No
greensignal,1688,
wakaranai,1946,No
AyuAnchor,1791,Yes
DzadzoD,1687,No
Gabituss,1797,No
Lealzinho,1991,
Microchip,1749,No
Striker009,1687,No
chenyifan37,1785,No
dolphin2025,1701,
dshfjka,1687,No
ghosh__,1687,No
hacker.NO.1,1755,
hhux,1795,No
iolastdance,1750,Yes
kysibongdem,1687,No
rqbqbqb,1894,
sariel_mao,1687,No
umezo,2105,
yanb0,1723,Yes
DADA_JI,1686,No
F_Rio,1686,Yes
IgorA,1759,No
